ANAL_CODE,KEYWORD_GUBUN,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0264,1,1,만족합니다,,,,,,,,,
ANAL-211104-0264,0,1,아이가,좋아요,변기,,,2.64,1.46,1.29,,
ANAL-211104-0264,1,1,친정놀러왓다가 급하게삿는데 배송도빠르고 역시 아가드인것같아요,추천합니다4살 아들 변기 위에서 배변을 보게 할려고 구입했어요,걸이가 있었음,맘에들어요단지불량이왔네요좋아여 근데 아쉽게도 불량이 왔네요,아직은 써보지못했어요,,,,,
ANAL-211104-0216,0,1,튼튼하고,와인,좋아,,,1.72,1.15,0.8,,
ANAL-211104-0216,1,1,미니 냉장고 안에 와인랙으로 사용할랫는데 사이즈가 1센치 크네요,와인이 많지는 않아서 적당한크기와 칸 수납을 찾고있었는데 완전 딱이네요,찬장이래에 넣어두었어요 ㅎㅎㅎ,뚱뚱한 병도 넣을 수있는게 좋네요,냉장고 넣으려고 했는데 생각보다 옆으로 길어서 밖에 뒀네요,,,,,
ANAL-211104-0216,1,1,너무  이뿌요동생네랑 하나씩 나눠 가졌어요마감도  잘대있고  고급스럽네요,냉장고에딱정말환상적인싸이즈라좋아요,,,,,,,,
ANAL-211104-0035,0,1,좋네요,밀려서,바닥에,접착,떨어,1.61,1.53,1.01,1.0,0.42
ANAL-211104-0035,1,1,식탁의자가 자꾸 바닥을 긁어서 구입했어요마찰력 줄어서 의자 움직이기 수월합니다접착력 괜찮아요,계속 밀려서떨어지고 뽄드 잔애가 바닥에 까맣게 찐득찐득 묻네요,좋네요,근데 소음방지용으로 이거만한게 없어서 쟁여둡니다,소리 안나고 만족해요붙이는것도 쉬워요,,,,,
ANAL-211104-0026,0,1,좋아요,,,,,1.21,,,,
ANAL-211104-0026,1,1,가끔 끌 때 바닥에 자국 생길까봐 고민이엇는데 이거 하니까 움직이기도 편하고 좋아요,괜차나요,다리부분이 직물로 되어 있어서 끼우기 쉬워요,나쁘지않아요,,,,,,
ANAL-211104-0026,0,1,좋아요,안나고,너무,소리,의자,2.42,2.38,2.25,2.21,2.15
ANAL-211104-0026,1,1,의자가 앞은 원형뒤는 사각발에다가 사이즈도 조금씩달라서  고민하다가 샀어요,굿조그마한 다리에도 것보다 좀더 넓은 다리에도 들어가니 좋아요완전 두꺼운 다리에도 들어가는것도있었음,굵은의자발에 잘맞네요,식탁 의자가 생각보다 넓어서 들어갈까 싶었는데 스판끼가 있는거라 쉽게 들어가네요,와 이걸 왜 이제 알았는지이케아 의자를 쓰는데 다리가 부실하기도 하고 바닥에 붙은 고무가 드르륵드르륵 아주 미챠버리는줄부직포스티커를 붙여도 금방 밀리면서 떨어져버려서 열혈검색 하다가 알게됐어요,,,,,
ANAL-211104-0139,0,1,안전문,구매,패널,설치,,3.24,1.9,0.82,0.38,
ANAL-211104-0139,1,1,설치위치 길이가 300 이면 310에맞춰서 주문해야 여유있을것같아요이런건 공지로 큼지막하게좀써주지 쩝,첨에는 주방만 설치햇다가  아이가 밥상에자꾸 올라가서  거실 가로질러 설치했어요,,,,,,,,
ANAL-211104-0182,0,1,글에,나사,,,,1.3,1.0,,,
ANAL-211104-0182,1,1,깔끔해요,옷은 그 날 입은 옷들이나 다음날 입을 옷 23벌 정도 걸 수 있겠네요,좀 가벼워서 흔들흔들 하긴 하는데 옷 걸으면 옷 무게때문에 또 견고해 지는 느낌이에요,배송 상태는 나쁘지않았고 부품은 모두 있었습니다,,,,,,
ANAL-211104-0182,0,1,그냥,한개,,,,2.12,1.26,,,
ANAL-211104-0182,1,1,그냥 한개부족한건 양쪽이으니까 어느정도고정된거 같아요크기도 딱좋고 이쁜데 나사때문에 확 짜증났네요,찌그러지고 페인트다벗겨지고 반품한걸 보낸거같네요,그냥 한개부족한건 양쪽이으니까 어느정도고정된거 같아요크기도 딱좋고 이쁜데 나사때문에 확 짜증났네요 ㅠ,,,,,,,
ANAL-211104-0141,1,1,내가 쿠팡에서 산것중 가성비 갑,,,,,,,,,
ANAL-211104-0085,0,1,아이가,호기심,있어,오히려,추천합니다,1.81,1.7,1.46,1.37,1.19
ANAL-211104-0085,1,1,그런데 역시이쁘니 아기도 관심을 보이고 뜯어냅니다,추천합니다,돌아기도 쉽게 뺄수 있어요,아이가 크고나니 오히려 언제 호기심이 발동될지 몰라 불안해서 끼웠어요,,,,,,
ANAL-211104-0085,0,1,아기가,너무,바로,콘센트,애기,4.03,2.98,2.7,2.5,2.29
ANAL-211104-0085,1,1,뺏다 하네요다시 다른걸로  구입해야겠어요,식기건조대 바로 뒤에 콘센트가 있어서 물이 튈까봐 구매했어요,아가드꺼라 믿고 구매했는데 끼우기도 어렵고 너무 불편해요,완전 좋아요,상품평이 없어서 고민이었는데 좋아요일단 아이가 뺄수 없으니까요콘센튼 꼽을때 빼는게 다른 손잡이 있는 것들보다 힘들겠지만 아이가 못열게하는게 우선이니까 감수하고 샀네요그림도 생각보다 귀여워요,,,,,
ANAL-211104-0244,1,1,스피츠를 키우고 있어서 괜찮은 브러쉬 없을까 했는데 3가지 사용하기더 좋고사용해도 괜찮은지 가만있네요,,,,,,,,,
ANAL-211104-0188,1,1,잘 쓰고 있습니다 수납력이 딱히 좋지는 않아요,작은 물건 넣어놓기 딱 좋아요,잡다한거넣을수있어서 조아용,,,,,,,
ANAL-211104-0188,1,1,사무실책상공간활용짱,배송이빨라서너무좋구요마니서랍이라서 사무실 책상밑에 붙혔는데 열고 닫음에 불편함이 없고 필요할때 무엇이든 금방 찾아서 사용할수있어서 너무좋아요 감사합니다,공간활용굿굿미니서랍으로 죽은공간 활용할 수 있어서 좋아요자잘한 것들 올려놓으면 지저분해보이고 마땅히 둘 곳도 없고 했는데 자리 차지도 거의 없고 부착해서 사용하면 되서 잘 쓸 것 같아용,잘받았어요 여러모로 사용하기 편리합니다,,,,,,
ANAL-211104-0261,0,1,좋아요,바람,같아,별로,,1.9,1.3,0.89,0.65,
ANAL-211104-0261,1,1,시중보다 훨씬 저렴하네요,좋아요,사용하기 편리한거같아요,모기벌레퇴치창문틈새 다 처리하고 현관문까지 했네요,방충망과 샷시 틈새메꾸는 용도로 샀어요,,,,,
ANAL-211104-0038,0,1,기둥에붙여도,유통기한이없는거라,만든,상관은없겠지만벽에붙여도,꽝소리는,4.82,4.77,4.16,4.1,3.7
ANAL-211104-0038,1,1,너무 튀지도 않으면서도 인테리어감이 있네여 감사합니다,흡착력 별로,,,,,,,,
ANAL-211104-0110,0,1,좋아요,아기,너무,머리,물이,11.76,10.93,10.28,9.62,7.96
ANAL-211104-0110,1,1,완전 좋아요,감사합니다,빠른배송 감사,제품만족합니다,만족  만족합니다가격은 저렴한데 만족하면서 사용하고 있어요,,,,,
ANAL-211104-0110,0,1,물이,머리,아기,너무,줄줄,12.03,9.66,5.76,4.41,2.93
ANAL-211104-0110,1,1,쓰나마나 그냥 전에 쓰던거 다시썼어요사용하긴 편리하고 복원력도 좋은데 물이 질질 새니까 의미가 없네요하나짜리 살껄 그랬어요,진심최악의최악이런거 돈주고 왜샀나 싶음물 다새고 샴푸물로 범벅가운데 동그란 부분 고무가 느슨해지면서그 사이로 물이 새고애기 눈에 물이 줄줄 들어가요눈이 빨개졌어요,상품은 좋아보아는데 16개월 아기가 엄청 거부하네요,아기 머리에 밴드가 너무 헐렁해서 자꾸 빠져버리네요,예쁜장난감물이 다 새요 15 개월 30개월 아기예요실리콘이 아니라 헝겊 면이라 그런지 물이 줄줄 아기들이 기겁을 하네요,,,,,
ANAL-211104-0267,0,1,좋아요,아직,좋네요,너무,조아조아요조아조아요,13.01,4.3,4.29,4.24,3.98
ANAL-211104-0267,1,1,싸  고  조  아  요    색  상  도  예  쁘  고     사  이  즈  알  맞  고     완  전  조  아  요,하나 더 구매해서 다른 화장실에도 두려구요,잘 사용하고 잇어요,귀여워요,가격대비좋아요,,,,,
ANAL-211104-0267,0,1,소변,너무,좋아요,스티커,아직,8.73,7.71,7.19,6.4,5.0
ANAL-211104-0267,1,1,고리까지 들어있어 너무 좋아요박스가 너무 찌그러지고 느낌이 새거 아닌가 했는데 안에는 깨끗했어요,크기 너무 귀엽네용 가격도 저렴하고 맘에 들어요소변기있으니 혼자 바지내리고 싸고 엄마는 넘 편해요,화이트라서 인테리어랑 잘 어울리고 가격도 저렴해서 딱 좋네요,25갤아기배변활동시작하려해서소변기부터구입했어요배변활동 시작하려고 우선 소변기부터 샀어요,기본에충실해서마음에들어요아담하니 좋인요 저는 집에있는 고리로 달아서 쓰고있어요잘 떨어진다는 평이있어어요27개월아가가쓰기 크기도 적당하고 좋네요스티커 부착안했어요,,,,,
ANAL-211104-0046,0,0,좋아요,괜찮아요,투명,떨어져,양면,2.77,1.41,1.09,0.82,0.44
ANAL-211104-0046,1,0,가전제품에 색있는거 붙이기 싫었는데 투명있아서 잘 사용했어요,쿠션감 쿠션감 있어서 좋구요,아기가 걷기 시작하면서 서랍모서리에 찔꺼같아서 보호대로 둘러줬어요,침대쇼파 냉장고용으로 구매했는데 담날되니 부분부분 떨어져서 다시 3m 사다 붙였는데도 떨어져서 보기싫어서 다 떼고 다른걸로 붙였네요,괜찮아요,,,,,
ANAL-211104-0273,0,1,재고,작아,커버,사이,가격,1.49,1.39,1.33,1.0,0.88
ANAL-211104-0273,1,1,합리적이고 싼 가격에 구입하여 제품 잘 사용하고 있습니다,아님 이것도 사이즈가 있는걸지도 모르겠네요변기사이즈 확인하시고 구매하세요,근데 좀 작아요,아직까지는 앉는 연습정도밖에 쑤지못하지만 22개월13키로 울아이에게 홀이좀커서 불안해합니다,쿠션감도 빵빵하고아이들도 좋아하는 곰그림이라 너무좋네요,,,,,
ANAL-211104-0186,0,0,깔끔,정리가,좋아요,만족합니다,,2.38,1.95,1.91,1.08,
ANAL-211104-0186,1,0,구멍도 양옆으로 뚫려있어서 편하고 크기가 넉넉해서 좋아요,여기에 다 넣어두니까 훨씬 깔끔해서 좋아요,벽지도 화이트 노트북도 화이트라 잘어울리고 위에 뭐 올려놓을수도있어서 좋은듯,케이블 빼는 구멍이 양쪽에 있었으면 좋았을걸 같아요,그런데 맥북 충전기 같이 크기가 크고 위로 긴 것들때문에 뚜껑이 잘 안닫혀요 더 큰 사이즈로 샀어야 하나봅니다,,,,,
ANAL-211104-0186,0,0,구매,이벤트로,쿠팡체험단,후기입니다,멀티탭,3.95,3.41,3.24,2.58,2.45
ANAL-211104-0186,1,0,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,손잡이도없는불편한뚜껑싸구려마감상처는덤도착하자마자 열어보다가 손잡이가 없길래 옆부분 잡고 열었더니 상처가 생기네요,남편이 뚜껑이 잘안열리고 뻑뻑해서 그쪽 손으로 잡고 뚜껑열다가 손가락 베어서 피가 철철났어요아 속상해 진짜 마감 거지같네요누가 저거 둥글둥글한 모서리잡고 연다고 손베일거라고 생각이나 했겠냐구요다른한개는 손톱다듬는걸로 모서리 다 갈아줬어요,추천 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,,,,,,
ANAL-211104-0162,0,1,쓰레기통,너무,좋아요,,,1.82,1.63,1.12,,
ANAL-211104-0162,1,1,가볍고 좋아요,쓰레기통 찾아보다가 화이트 맛집 모노플랫 또 찾아왔습니다일단 무광이어서 싼티 안나서 너무 좋구요,비닐끼우는게  어렵고페달밟으면 가벼워서 쓰레기통이 들리고뒤로 밀리는 것이너무불편하네요,,,,,,,
ANAL-211104-0162,0,1,깔끔,들어,적당,,,1.04,1.0,0.59,,
ANAL-211104-0162,1,1,적당한 사이즈 쏙 들어가고 크기도 적당해요,다만 입구에 10리터 봉투가 딱 맞게 들어가지는 않네요,싼것도아닌데필요한크기라쓸수밖에없네요가볍고 재질이 얇아요,깔끔한 디자인은 마음에 듭니다,배송중에 그런거 같진않은데 검수후에 보내주세요무소음까진 아니고 철이라서 닫힐때 소리나는데 비닐씌우면 안나네용,,,,,
ANAL-211104-0018,0,1,좋아요,,,,,1.75,,,,
ANAL-211104-0018,1,1,좋아요,기숙사에서 쓰려고 구입했습니다,납품용으로 구매했어요,아주 꼬옥 끼어야 해요,출입문에 사용하려고 샀는데 사이즈를 착각했지만 안방에 잘 사용하고 있습니다,,,,,
ANAL-211104-0018,0,1,문이,고정,그냥,좋아요,너무,8.23,7.74,6.62,4.18,3.67
ANAL-211104-0018,1,1,방문하단에안꼽힙니다3묶음에 가성비 좋을것같아서 구입했고창문을 양방향에 열어두니 문이 바람에 닫겨서 구입했습니다만너무 두꺼워서 잘꼽히지도않고 고정도잘안됩니다 ㅠㅠ,힘줘서 꽉 끼면 상관없는데 조금만 무관심하게 걸면 그냥 밀려나서 문이 닫히려고합니다,사용하기 편하고 문뒤에 고리에 걸기도 편한해요,현관 바닥에 약간 틈이있어서 현관문도 이걸로 고정해요,바람 등에 의해 문이 쾅 닫히는 것은 방지할 수 있지만 아무튼 고정이 안돼고 미끄러지는 것이 좀 아쉽습니다,,,,,
ANAL-211104-0032,0,1,좋아요,,,,,1.37,,,,
ANAL-211104-0032,1,1,좋아요,전세집이라 바닥에 찍힘 자국 나는 게 맘이 아팠는데 이걸 붙여놓으니 맘이 놓이네요,넉넉하게 들어있고 품질도 좋아요,좋습니다  가격저렴하고 효과는 만점이네요 소음없고 부드러워서 좋으네요재구매 의향 있스빈다 수고하세요,이 때문에 이 부분에 대해 구속영장을 신청할 예정이다,,,,,
ANAL-211104-0032,0,1,의자,좋아요,유용하게,소리,좋네요,3.79,2.38,1.99,1.58,1.56
ANAL-211104-0032,1,1,현관문이 건물 타일에 부딪혀 소리도 꽤 크고 타일에 금이 생기는 곳도 있었는데 이 물건을 이렇게 유용하게 사용하게 돼 너무 좋네요,의자 다리끝에 고무로 되어있어서 끄실때마다 불쾌한 소음을 냈는데요아래집에서도 항의가 들어온 소리라 조심한다고 이것저것 사서 의자다리에 씌어보았지마 소용이 없었어요근데 이건 정말 혁명입니다,동그란의자다리바닥에딱맞네요자주 움직이는 탁자와 의자 바닥에 딱 붙여놓았더니 끌때 소리 안나서 좋긴 하네요,근데 접착이 생각 보다 약한건지 잘 떨어지는거 같네요,딸아이가 식탁의자밑에 붙인다고 주문했어요,,,,,
ANAL-211104-0142,0,1,좋아요,생각보다,너무,크고,커서,12.22,10.23,7.64,7.26,7.1
ANAL-211104-0142,1,1,그런데 아기가 누울수있는 받칭대  밑에 부착되어있는 공기압이 너무강해 떼기가 힘들정도,저렴한 가격에 물건 괜찮구요아직 안써봤는데 보기엔 좋아요생각보다 더 크네요,욕조를 살때마다 크기에 실패봐서 욕조만4개잇는데 이번엔 아주 만족합니당,사이즈도 크고 아기가 편해해요,참 좋네요,,,,,
ANAL-211104-0142,0,1,너무,욕조,아기,커서,좋아요,34.3,26.03,24.71,22.34,20.9
ANAL-211104-0142,1,1,잘누워있어요아이가 커도 욕조가 워낙커서오래 사용할거 같아요가격대비 상품질은 우수한거 같습니다,한달 넘게 사용 했습니다다 쓰다가 기사보고 급하게 바꾼다고 로켓배송 되는거로 아무거나 산건데 아직 100일도 안된 아기라 좀 크지만 커서 엄청 오래 쓰겠네요,보관과욕조닦기만빼면매우만족해요이렇게 클지는 몰랐네용 다이소제품 쓰다가 문제있는거 보고 부랴부랴 샀는데 좋아요,욕조는 크고좋아요신생아욕조 계속 쓰다가 사이즈 업할때가 되서 삿어요,아직 사용은 안했지만 곧 태여날 아기가 좋아할것같에서 득탬이예요,,,,,
ANAL-211104-0168,0,0,화장실,같아,너무,사용,많이,1.76,1.0,1.0,1.0,0.51
ANAL-211104-0168,1,0,화장실 청소할 솔을 찾다 역시나 화이트우드 맛집 모노플랫 너무 이뻐요아직 사용 전인데 물이 많이 닿으면 나무가 변질 될까 우려 되는게 있긴한데 일단 미관상 너무 이쁘네요다른 제품들도 그렇고 디자인에 신경 많이 쓰시는것 같아요,,,,,,,,,
ANAL-211104-0170,0,0,좋아요,깔끔,,,,1.32,1.0,,,
ANAL-211104-0170,1,0,화이트우드를 정말 좋아하는데 딱 원하던 디자인입니다,모노플랫제품너무 좋아요,디자인도 깔끔하고 무엇보다 못이나 흡착 방식은 어려움이 따르는데 함께 동봉된 본드로 설치하니 깔끔하게 잘 붙어요,싸구려 같지 않아서 좋아요,두번째구입합니다,,,,,
ANAL-211104-0082,0,1,좋아요,아기가,문을,자꾸,너무,10.01,7.06,5.2,4.83,4.02
ANAL-211104-0082,1,1,아이들이 커갈수록 열수있는문이 많아지는데 진짜 꿀템이네요,근데 이물건받아서 설치해보니 못열더라구요그래서 재주문하나더할까싶어요,배송빠름 좋아요,아이가 자꾸 현관무누나가려고 해서 주문했어요,아기가 문을열어서 구매했어요,,,,,
ANAL-211104-0082,0,1,열고,이벤트로,쿠팡체험단,구매,너무,3.86,3.68,3.62,3.5,3.39
ANAL-211104-0082,1,1,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,더 좋았을것을 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,아가드 문 손잡이 안전잠금장치 후기입니다쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다 가격  14700원 쿠팡체험 무료제공받음 배송   정상 늘 고생하시는 기사님들 감사합니다,아기가 힘이 좋아지면 떼버리지않을까 싶긴한데 지금 시기에는 사용하기 괜찮네용 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,누가 먼저랄것도 없이방마다 문을 열고 다니니 창고방이나 컴퓨터방은 너무 위험한 물건들이 많아 늘 걱정됐어요,,,,,
ANAL-211104-0124,1,1,가성비이전 에어토제품 사용했는데 장착하는게 좀 번거로웠어요 이필터를 쓰는  공청기는 집게 형태로 되어있어서 장착이 매우 편리하고 필터값도 착해서 대만족입니다,,,,,,,,,
ANAL-211104-0148,0,1,너무,이유식,아기,좋아요,의자,16.51,15.44,9.56,9.46,8.15
ANAL-211104-0148,1,1,4개월 아기 완분하고 초기 이유식 시작하려고 고민하다 샀는데 잘누워있고 좌식에서 벗어나서 너무 좋아요,아기가 아직 어려서 나중에 살까 하다가 의자각도를 조절할수 있으니 뉘어놓으려고 일찍 구매했어요,있었다면 왜 몰랐지의자가 위아래로 움직이고 각도조절도 잘되구 신세계네요,저의 부주의이기도 하지만 아기 앉혀놓고 의자 위아래로 할 수 있는 버튼 눌러서 확 내려가버렸어요,설치도 간편하고 무엇보다 디자인이 세련되어 너무 마음에 듭니다,,,,,
ANAL-211104-0148,0,1,너무,좋아요,이유식,아기,의자,13.75,10.82,7.65,7.31,5.01
ANAL-211104-0148,1,1,무엇보다 여러가지 방법으로 사용할수있어서 좋아요,너무좋아요잘산거같아요배송빠르게와서 아침에 바로사용할수있었어요큰애가 자기거라고 둘째한테 양보도 안하네요,아주 저렴하게 잘 샀어요,내려놓으면 울고 또앉혀달라고 한참동안 놀았어요,색감도이쁘고튼튼해용겁나이쁘고 쉽고 편해요,,,,,
ANAL-211104-0306,0,1,조금,좋네요,다른,,,1.48,1.21,0.95,,
ANAL-211104-0306,1,1,심플해서 깔끔해요,생각보다 너무이퍼요 다만 벽지에 붙엿는데 자꾸 떨어져서 본드붙였더니 안떨어지네요,왕만족 합니다,좋네요,벽포인트로좋네요,,,,,
ANAL-211104-0306,0,1,그래,컷팅,,,,1.0,1.0,,,
ANAL-211104-0306,1,1,진짜같은최고의더리얼한벽돌와진짜 같아요이렇게 좋은걸 혼자만알기 그래서처음,diy딱분위기달라지네요종아요,가격이많이비쌈작업하기불편컷팅시일반폼에 프린팅 한듯한느낌 생각보다 밝아요편하게 할려면 걍  컷팅없이  하겠는데  이빨이 안맞아서 보기실겠죠그래서 끝부분 컷팅후 이빨맞춰서했네요시간은걸리지만 역시 컷팅이 정답이네요이제품의단점이바로 본인이 컷팅하여야  한다는거컷팅되서  나오면 편할듯멀리서보면 그래도 진짜 벽돌같아요,부모님 가게 화장실 벽지가 낡아서 부모님 요청으로 구매했어요,잘 받았습니다,,,,,
ANAL-211104-0191,0,1,깔끔하고,뚜껑이,맘에,바구니,좋아요,4.18,3.54,1.88,1.82,1.24
ANAL-211104-0191,1,1,두개씩 겹쳐왔는데 빼기가 조금 힘들었어요,너무 클까봐 걱정했는데 사이즈 딱 좋네요,잘 받았어요,수납함이 플라스틱이라 옆으로 약간 벌어져있어서 뚜껑이랑 잘 안맞네요,약간 부실한 감은 있지만 뭐 그래도 예쁩니다 만족해요,,,,,
ANAL-211104-0191,0,1,많이,물건,뚜껑,위에,정리,3.46,2.37,1.95,1.6,1.43
ANAL-211104-0191,1,1,아니사람뭐일부러이러는건가아니 뭐 분리가 되야 쓰던가 말던가 하죠아주 두개가 꽉 붙어가지고 떨어질 생각을 안하게 만들어 놓으면 어쩌란 겁니까 먼지는 잔뜩 묻어있고 진짜아 진짜 돈주고 사놓고 손 아프고 욕 나오네요,하나는 양말두개는 속옷요렇게 넣었는데 많이 수납안되오한사이즈 큰걸로 살걸 후회했어요,예쁘고작고부실함예쁘고 작고 부실함음말그대로임 예ㅃㅓ요 깔끔하구생각보다 많이 작았어요,뚜껑만교환안되나요제품 뚜껑 하나가 바스켓에 비해 작아서 바스켓 안으로 떨어지네요,뚜껑만교환안되나요ㅡㅡ제품 뚜껑 하나가 바스켓에 비해 작아서 바스켓 안으로 떨어지네요,,,,,
ANAL-211104-0151,0,1,너무,이유식,아기,아가드,좋아요,47.11,27.3,18.86,14.12,12.75
ANAL-211104-0151,1,1,생각보다 무겁지않고 조립도 다 되서 와서 좋았어요,예쁘고 튼튼하고 편리하고  한곳에서 다 이유식주도식분유 세가지 다 해결할수있어서 좋습니다하이체어고민하시는분들 아가드하세요,생각보다 의자가 흔들거리네요,색상 고민을 정말 오래 하다가 크림화이트로 했는데 예쁘네요,제품 마감이 전체적으로 너무 좋고 튼튼해서 사용전에는 아무래도 아이를 높은곳에 앉히는데 불안감이 있었는데 이거쓰고 싹 사라졌습니다,,,,,
ANAL-211104-0151,0,1,아기,너무,높낮이,이유식,조절,4.23,3.37,3.02,2.06,1.98
ANAL-211104-0151,1,1,6개월 아기 이유식 하려고 구매하였습니다다리부분이 생각보다 견고하지 않지만 원목이 아니기에 만족하고 사용합니다,100일정도 된 아기 앉히기는 조금 넓다고 생각됨반드시 앉히긴 조금 어려워 약간 뒤로 눕힘이유식하기전이라 얖판은 떼고 사용의자를 올렸다,배송도 빠릅니다높이조절 등받이조절 식판 조절 발판도 조절가능 너무 좋네요색상도 깔끔하고 튼튼해서 오래오래 쓸수 있을것 같습니당식판 세척도 편리하고 지인들한테도 추천하고 싶은 상품,버튼으로만 트레이 끼웠다가 뺄수있구 버튼으루 의자 높낮이 발판 높낮이 조절 가능아기한테도 딱 맞았어요,저희집은 좌식 생활인데 의자가 높낮이 조절이 되니 너무 유용해요,,,,,
ANAL-211104-0211,0,1,손잡이,불편해,,,,1.37,1.0,,,
ANAL-211104-0211,1,1,위에 손잡이 때문에 꽂을 수 있는게 한정되있네요,배송 하루만에 왔어요,역시나 가운데 손잡이때문에 보관이 불편해요,위에 손잡이 때문에 꽂을 수 있는게 한정되있네요ㅜ,,,,,,
ANAL-211104-0211,1,1,좋아요튼튼하고 좋네요 생각보다 더,주방에 자주 사용하거나 먹는 약품 등을 담아놓으면 좋겠다고 생각해서 구매했어요 기존에 바스켓 같은 곳에 담았을 때 보다 훨씬 깔끔하고 보기 좋아요  ,,,,,,,,
ANAL-211104-0206,0,1,목걸이,좋아,걸어,,,2.16,1.03,0.8,,
ANAL-211104-0206,1,1,깔끔하고편리해요얇은 목걸이들 줄이 엉켜서 애먹었는데 걸어서 보관하니 너무 편해요,괜시리 만졌다가는 부러질까봐 그냥 씁니다일단 자주사용하는 목걸이 몇개 걸어봤어요,환불하기 귀찮아서 그냥 쓰는데제발 잘확인하고 보내주세요,목걸이랑 반지 등등원래는 컴퓨터 거치대 위에 올려 놓았는데 점점 많아지면 많아질수록 책상이 지저분해  지더라구요그게 싫어서 이번에 구매했는데 배송도 하루만에 오고 너무 좋아요,,,,,,
ANAL-211104-0207,0,1,깔끔하니,리모콘,이쁘고좋늬,보관,,2.89,1.37,0.83,0.82,
ANAL-211104-0207,1,1,깔끔하니 이쁘고좋늬ㅣ욤,예쁘긴  한데 마감처리가 좀 아쉬운면이 있네요,리모콘이랑 차키 악세사리 잘 보관해놓을 수 있어서 좋습니다,리모컨정리함찾고있었는데 디자인도 맘에들고 사이즈도 괜찮아서 구매했습니다,깔끔하니 이쁘고좋늬욤,,,,,
ANAL-211104-0207,0,1,좋아요,깔끔하,제품,디자인,있어,3.01,1.54,1.28,0.81,0.76
ANAL-211104-0207,1,1,디자인이랑 실용성은 좋습니다만들다가 나무가쇠에걸려서 조금떠있네요,이 가격대에 적합한 품질의 제품이라는 생각이 듭니다,잊지 않고 챙겨야할 물건들을 한눈에 보고 챙길수 있어서 좋은것 같아요,받아보니 제가 생각한 느낌 그대로고 깔끔한 화이트원목조합이라 따뜻한 느낌이고 어디다 올려놔도 깔끔해서 좋아요,,,,,,
ANAL-211104-0287,0,1,좋아요,접착력이,까슬이,같이,찍찍이,3.76,3.26,3.15,2.89,2.83
ANAL-211104-0287,1,1,딱 까칠이만 필요했었는데 다른곳은 다 한세트씩 팔아서 애매했는데 여긴 필요한것만 구매할수 있어서 좋네요,만들기에 필요해서 구입했어요,양도 많고창문에커튼 붙이려구 구매했는데 좀씸 끝에가떨어지가는하는데 다시붙이니깤 또잘붙긴해요,쿠팡엔없는게없네요감사합니다너무 빠르게 배송와서 급할때 아주 잘 썼어요,일단 오늘 붙인거라 오래 가는지는 더 봐야 하지만요글구 양 어마어마하네요저렴하게 잘 쓰겠습니다글구 까슬이만 와요저기 까슬이만이라고 잘  적혀있는데후기가 난리길래요잘 읽어보고 사시면 됩니다,,,,,
ANAL-211104-0166,1,1,밑에 받침 부분이 잘 빠져서 자주 구매하는데 예쁩니다 좀더 튼튼하게 붙여주세요,깔끔하고 예쁩니다 배송도 빨라요,기존에 사용하던 컵에 밑 부분이 빠져서 재구매 했어요 예쁘고 배송도 빨라요,사진에서 보는 그대루구요  깔끔하니 너무예뻐용,크기도 적당하고 깔끔해서 너무 만족이에요 밑에 나무부분이 잘 빠진다는 리뷰도 본적 있는데 저는 괜찮은거 같아요,,,,,
ANAL-211104-0166,1,1,가격도저렴하고싼티도안나요튼튼하고 좋아요강력하게 추천합니다,두달 써보고 후기 남겨요처음에 구매이유는 모던하고 세련되서 깔끔하게 쓸 수있을 것 같아 구매했어요그러나 데코부분인 나무가 정말 나무라욕실 특성상 물이 안닿을수가 없자나요 까맣게 곰팡이도 나고 나무물붉은물도 빠지고 결국은 나무부분을 떼어 버리고 사용하고 있습니다나무부분 너무너무 쓸모없어요 데코부분이면 확실한 코팅이나 마감처리를 했어야하는데 너무 유용하지 못하네요만드신분들이 리뉴얼할 때 꼭 보완하셨으면해요나름 쿠팡에서 가격 좀 주고 산 제품인데 매우 아쉽습니다,장식만가능이건 건식으로 써야해요 밑에 우드부분 양치하면서 물닿으니 들떠서 교환햇는데 교환한것두 마찬가지더군요 귀찮아걍 썻더니 결국 밑동분리됫습니다이런거 팔지마세요,,,,,,,
ANAL-211104-0102,0,1,좋아요,배송,,,,1.71,0.97,,,
ANAL-211104-0102,1,1,배송 빨라요 좋습니다,맍고합니다,좋아용 지저분한 전선들 선반뒤로 클립 이용해 정리하니 깔끔하고 좋아요,좋아요,,,,,,
ANAL-211104-0102,0,1,좋아요,깔끔,접착력,정리,,1.47,1.39,1.15,1.05,
