SITE_GUBUN,REVIEW_DOC_NO,ANAL_CODE,REVIEW
0,RVD-220202-0016880,ANAL-211104-0284,부들부들 하고 씻기 간편해 좋네요
0,RVD-220202-0016879,ANAL-211104-0155,거품도 잘나고 향도 좋아요
0,RVD-220202-0016878,ANAL-211104-0155,연휴기간인데도 배송도 빠르고아이도 좋아해요
0,RVD-220202-0016864,ANAL-211104-0126,잘 사용하고있어요
0,RVD-220202-0016828,ANAL-211104-0270,아기가 드디어 관심을 보이기 시작하네요 ㅎㅎ변기 커버가 고정안되는것이 아쉽지만 어른용 변기랑 디자인이 비슷해서 좋습니당
0,RVD-220202-0016827,ANAL-211104-0129,튼튼하고 편해요추천합니다
0,RVD-220202-0016826,ANAL-211104-0136,튼튼하고 편해요딱입니다
0,RVD-220202-0016825,ANAL-211104-0129,튼튼하고 편해요  설치도 간편해요
0,RVD-220202-0016824,ANAL-211104-0136,잘 사용하고 있습니다
0,RVD-220202-0016823,ANAL-211104-0136,재구매사이즈잘보고 구매하셔야합니다
0,RVD-220202-0016822,ANAL-211104-0136,주방123센치정도되는데기본사이즈1개랑45센치하나추가해서연결햇어요발쪽걸릴것같아서받치는거같이햇는데잘한것같아요없엇으면너무흔들렷을것같은ㅠ배송은지역이cj파업지역에다 타택배연휴기간이겹치면서3주4주정도걸린것같아요ㅠ그래도 문닫힘방지사은품도같이보내주시고 무사히잘도착해서다행이에요큰무리없이 나사조절만으로고정잘햇어요디자인도맘에들고화장실문에도설치해야겟어요만족합니다
0,RVD-220202-0016821,ANAL-211104-0129,디자인도맘에들고123센치주방쪽 기본사이즈랑추가45센티설치햇어요 생각한데로딱잘맞는것같아요
0,RVD-220202-0016820,ANAL-211104-0136,무겁긴했지만  설치는 간편
0,RVD-220202-0016819,ANAL-211104-0136,튼튼해요 괜찮네요
0,RVD-220202-0016818,ANAL-211104-0136,아기때문에 설치했어요 튼튼하고 좋아요
0,RVD-220202-0016816,ANAL-211104-0129,사이즈 잘 맞고 좋아요
0,RVD-220202-0016815,ANAL-211104-0136,아기방에 안전문 설치하고 아가드꺼 너무 만족했어서 화장실용도 재구매했네요 올화이트 색상이라 깔끔하고 반자동식이라 편해요그런데 열고 닫힐때 소리가 좀 큰데 애기가 깰것같아 신경써야하네요ㅠㅠ 이부분 개선되면 더 좋을 것 같아요
0,RVD-220202-0016814,ANAL-211104-0129,정말 좋습니다 추천합니다
0,RVD-220202-0016813,ANAL-211104-0136,정말 좋습니다 추천합니다
0,RVD-220202-0016812,ANAL-211104-0136,슬슬 걷기 시작할 때라 화장실 앞에 설치했어요 열고 닫는 것도 생각보다 더 편하고  튼튼하게 고정도 잘돼서 너무 잘 쓰고 있습니다
0,RVD-220202-0016811,ANAL-211104-0129,튼튼해서 잘 사용하고있어요
0,RVD-220202-0016810,ANAL-211104-0129,아가드 문 편리해서 좋아요
0,RVD-220202-0016794,ANAL-211104-0049,퀄리티 최고입니다
0,RVD-220202-0016793,ANAL-211104-0049,배송 잘 받았습니다
0,RVD-220202-0016792,ANAL-211104-0054,배송 잘 받았습니다
0,RVD-220202-0016790,ANAL-211104-0048,잘받았습니다잘쓸께요
0,RVD-220202-0016789,ANAL-211104-0049,잘받았습니다잘쓸께요
0,RVD-220202-0016787,ALL,잘받았습니다잘쓸께요
0,RVD-220202-0016786,ANAL-211104-0050,배송이 빠르네요
0,RVD-220202-0016785,ALL,재구매항상 잘쓰고있어요 
0,RVD-220202-0016784,ANAL-211104-0056,재구매항상 잘쓰고있어요 
0,RVD-220202-0016783,ANAL-211104-0056,재구매깔끔하고 만족합니다
0,RVD-220202-0016782,ANAL-211104-0048,재구매잘 쓰겠습니다 감사합니다
0,RVD-220202-0016781,ANAL-211104-0110,아주 좋아요 물도 거의 안새요
0,RVD-220202-0016760,ANAL-211104-0259,재구매집베란다에 설치후 부모님댁 베란다에도 설치가성비 좋네요
0,RVD-220201-0031471,ANAL-211104-0226,타일엔 접착제로도 붙지가 않네요ㅠ실리콘 쏴야겠어요
0,RVD-220201-0031395,ANAL-211104-0178,예뻐요 와인잔 걸어두기 딱이네요
0,RVD-220201-0031393,ANAL-211104-0159,재활용 정리 편할거 같아 샀어요 전용비닐도 잘 맞고요 원터치는 통하는 약간 불량인듯요 눌러도 문이 안 열려요 그것 빼고는 나름 사용할만 디자인도 깔끔하구요 식구가 많은데서는 좀더 용량이 커야할듯
0,RVD-220201-0031392,ANAL-211104-0159,탕비실 싱크대 아래에 안착시켜서 사용하려합니다 너무 용량 적당라고 디자인면에서도 좋습니다
0,RVD-220201-0031391,ANAL-211104-0159,이런 안성 맞춤인 제품이 있을까요  분리수거함으로 쓰기 아까울 정도네요 수거함에 사용할 비닐봉투까지 왔네요
0,RVD-220201-0031390,ANAL-211104-0159,예전에 쓰던건 포대자루같은 비닐이었는데 깔끔하고 넘 좋아요 고정해놓고 쓸거라 바퀴는 안달았네요
0,RVD-220201-0031389,ANAL-211104-0159,디자인이 깔끔하고 예뻐요 첨엔 제 생각보다 작아 당황했지만 적응하는 중입니다 바퀴도 있어서 좋네요
0,RVD-220201-0031388,ANAL-211104-0159,튼튼하고 3단으로 분리되어있어서 사용이 편리합니다
0,RVD-220201-0031387,ANAL-211104-0159,좋아요 쓰기가 딱입니다
0,RVD-220201-0031386,ANAL-211104-0159,배달음식을 워낙 자주 시켜먹어서 작긴 하지만 이사와서 놓을 공간이 좁아서 사이즈가 안성맞춤이네요ㅎ 자주 버려야져 뭐ㅎ 깔끔하고 이뻐요다른곳 색만 다르고 사이즈나 기능 똑같은 제품보다 훨씬 저렴해요 첨에 거기꺼 주문했다가 여기 발견하고 취소하거 여기서 다시 주문했어요ㅎ 이 정도 가격에 팔아도 되는데 그렇게 비싸게 파는곳 보니 진짜 얼마나 남겨먹을라 하는건가 생각이 들었네요ㅋ 번창하세요
0,RVD-220201-0030051,ANAL-211104-0066,신세계네요연습도 없이 바로 해봤는데 저는 쉬웠어요아기 손톱이 부드러워서 넘 만족해요
0,RVD-220201-0030050,ANAL-211104-0066,건전지가 없어서 이틀후에나 써봤어요 길이를 다듬는건 무리가 있어보이고 길이는 가위로 자른 후에 끝만 다듬어줘야겠네용
0,RVD-220201-0030049,ANAL-211104-0066,45일차 신생아 키우는 엄마입니다 가위로는 제가 너무 무서워 폭풍검색을 하다 구입했는데요  아가가 맘마먹고 있을때 광속과 같이 손톱 다듬어 주었어요 결과는 너무 대만족입니다 손톱가루가 떨어지니 꼭 물티슈 위에서 다듬어주세요 많이파세요
0,RVD-220201-0030048,ANAL-211104-0066,신생아 손톱 잘 돼요
0,RVD-220201-0030047,ANAL-211104-0066,좋아요 케바케지만 전 맘에들어요
0,RVD-220201-0030046,ANAL-211104-0066,아기 손톱 잘 다듬어주고있어요ㅎㅎ제 손톱도 같이 다듬으려했는데귀찮아서 못하고있네요
0,RVD-220201-0030045,ANAL-211104-0066,잘갈리고 좋아요ㅎㅎ
0,RVD-220201-0030044,ANAL-211104-0066,아기 손톱가위로만 잘랐을때 날카로운 부분이 있어  생각하다 주문했습니다 신생아용으로 1단계로 놓고 하였을때 손톱이 잘 갈아지는 모습 볼 수 있었습니다손톱갈아지는데 오래걸린다는 리뷰 봤는데 손톱을 먼저 가위로 잘라주고  다듬어주니 쉽고 금방 되더라구요
0,RVD-220201-0030043,ANAL-211104-0087,설치도 쉽고 무난하보이네요
0,RVD-220201-0030042,ANAL-211104-0258,색상도 이쁘고 튼튼한것 같아요
0,RVD-220201-0030041,ANAL-211104-0154,할인할때 싸게 잘 샀어용 ㅎㅎ 돗곰기다리다가 올리브샀는데 올리브도 깔끔하니 예쁘네용
0,RVD-220201-0030040,ANAL-211104-0154,펌프도 따로 필요없고 아기가 안정감있게 잘 앉아있어요 ㅎㅎㅎ
0,RVD-220201-0030039,ANAL-211104-0154,디자인 예뻐서 구매했어요
0,RVD-220201-0030038,ANAL-211104-0081,간편하고 길어서 좋아요 아직 어려서 락은 안걸어놨는데 더 크면 걸어놓으려구요
0,RVD-220201-0030037,ANAL-211104-0082,아기가 못열어서 마음놓을수있어요
0,RVD-220201-0030036,ANAL-211104-0082,아기가 문열어서구매좋아요
0,RVD-220201-0030035,ANAL-211104-0153,엄청 구겨져 잇엇지만 괜찮아욜
0,RVD-220201-0030033,ANAL-211104-0072,편리하고 좋아요  나중에 소음을 조금 덜 무서워할때 한 번 더 밀어주려구요
0,RVD-220201-0030032,ANAL-211104-0072,초보자가 하기는 쉽지는 않아요 저랑 남편이 과감하게 도전했다가 과감하게 아기 구렛나루 날려먹고 땜빵 몇개 만들어 버렸네요 친정 어머니가 뒷수습 해주셔서 겨우 살려놨어요 자연스럽게 할수 있으려면 꽤 연습이 필요할것 같아요
0,RVD-220201-0030031,ANAL-211104-0072,좋아요 굳굳 아주좋습니다 추천해요
0,RVD-220201-0030030,ANAL-211104-0072,아기 안전하게 머리 밀어주었어요
0,RVD-220201-0030029,ANAL-211104-0072,2일만 참았다면 설 특가로 조금 싸게 살수 있었는데 조금 아쉽지만 포장도 깔끔하고 예뻐서 만족합니다ㅎ
0,RVD-220201-0030028,ANAL-211104-0151,든든한 리뷰를 바탕으로 곧 애기도 태어나기도 해서 주문해서 받은 제품이에요배송 받아 높이조절이나 의자 등받이 조절해봤는데 정말 튼튼하고 조작이 어렵지 않더라고요애기가 태어나면 안전하고 예쁘게  사용할 수 있을꺼같아요
0,RVD-220201-0030027,ANAL-211104-0151,너무잘앉아있고 보관도 쉽고 좋아요
0,RVD-220201-0030026,ANAL-211104-0237,뭔지 모르겟지만 별다섯개
0,RVD-220201-0030025,ANAL-211104-0146,짱 귀여유ㅓ용 맘도 편해집니다
0,RVD-220201-0030020,ANAL-211104-0272,아이가 잘 쓸것 같아요 크기도 좋아요
0,RVD-220201-0030019,ANAL-211104-0138,빠른배송 감사합니다
0,RVD-220201-0030018,ANAL-211104-0138,설치도 쉽고 상부가 조금 흔들리는 느낌은있으나 하부는 튼튼하게 잘 고정이 되네요
0,RVD-220201-0030017,ANAL-211104-0155,아기 목욕에 좋아요
0,RVD-220201-0030015,ANAL-211104-0155,향 좋고 아이가 좋아합니다
0,RVD-220201-0030002,ANAL-211104-0126,너무 너무 잘쓰고 있습니다
0,RVD-220201-0030001,ANAL-211104-0126,너무 잘 사용하고 있어요 바닥에 미끄럼방지가 되어 있어서 움직이지 않아서 안전하고 계단에 워낙 빠져있어서 세면대 밑에 디딤대만 놓으면 달려와서 씻겠다고해요ㅋㅋ 저렴하게 사서 너무 잘 쓰고 있는 템이에요ㅎ
0,RVD-220201-0030000,ANAL-211104-0126,잘쓰고있어요편하고좋아요
0,RVD-220201-0029999,ANAL-211104-0126,가성비좋아요16개월아기 세면대받침으로 써요
0,RVD-220201-0029998,ANAL-211104-0126,품질도 좋고 디자인 다 만족스럽네요
0,RVD-220201-0029961,ANAL-211104-0136,재구매2개 구매해서 잘씁니다화장실 문 간격이 좁아 초소형 못산게 아쉽네요ㅠ
0,RVD-220201-0029960,ANAL-211104-0129,설치쉽고공구필요 없음 나름 튼튼해요
0,RVD-220201-0029959,ANAL-211104-0136,설치가 쉽고 꽤 견고합니다
0,RVD-220201-0029958,ANAL-211104-0129,견고하고 설치가 쉬워요
0,RVD-220201-0029957,ANAL-211104-0129,서비스 대만족 아이가 더 안전 해집니다
0,RVD-220201-0029956,ANAL-211104-0136,아주 맘에들어요편하고 튼튼해요
0,RVD-220201-0029955,ANAL-211104-0136,아주편하고 튼튼하고 쓰기 좋네요
0,RVD-220201-0029954,ANAL-211104-0129,맘에들어요그래서 또 샀어요
0,RVD-220201-0029953,ANAL-211104-0136,소음이 확실히 덜 발생하고 문이 가벼워요
0,RVD-220201-0029952,ANAL-211104-0129,소음이 덜 하고 문이 가벼워요
0,RVD-220201-0029951,ANAL-211104-0129,잘 이용하고 있습니다
0,RVD-220201-0029950,ANAL-211104-0136,잘 이용하고 있습니다
0,RVD-220201-0029949,ANAL-211104-0136,안전문 알아보다 원하는 사이즈 적당한 가격에 구입가능해서 바로 샀어요 방문에 딱 맞고 원하던대로에요 잘쓰겠습니다
0,RVD-220201-0029948,ANAL-211104-0136,재구매필수템이에요 짱짱ㅎㅎ
0,RVD-220201-0029947,ANAL-211104-0136,아이가 툭툭밀어도 튼튼합니다
0,RVD-220201-0029946,ANAL-211104-0129,문여닫는 소리로 밤에 조금 조심스럽지만 튼튼해요 고정벽에 사용하는게 우선이지만 그렇지 못했지만 연장부분이 좀 밀려도 절대 해체되지않아요
0,RVD-220201-0029945,ANAL-211104-0136,안전장치가 제대로 안 물리고 뒤로 휙 넘어가는 증상이 있네요 잠겼는지 제대로 확인해야해요안전문 옆이나 아래쪽에 틈새가 있어 아이가 다치지않는 건 좋아요옵션선택인 문턱받침대는 문턱받침대가 안전문의 높이보다 낮아 발이 탁 탁 걸려요 문턱바침대는 그냥 안전문의 지지력향상정도의 기능밖에 못 하는 것 같아요
0,RVD-220201-0029944,ANAL-211104-0136,재구매역시는 역시 절대 후회 안 할 제품
0,RVD-220201-0029943,ANAL-211104-0129,재구매넘 좋습니다 꼭 사세요
0,RVD-220201-0029942,ANAL-211104-0136,배송도 빠르고 제품도 좋네요
0,RVD-220201-0029939,ANAL-211104-0053,색깔이 가구와 잘 어울려요 다들 얘기하는거처럼 양면접착제가 많이 부족하기는 해요
0,RVD-220201-0029938,ANAL-211104-0053,창틀 모서리용으로 필요해서 구매했는데 크기가 딱 맞아서 좋아요
0,RVD-220201-0029910,ANAL-211104-0137,배송 물건 다 좋아요
0,RVD-220201-0029909,ANAL-211104-0152,아직 안써봤어요유용할거같아요
0,RVD-220201-0029908,ANAL-211104-0152,좋아요 잘 쓰고 있습니다
0,RVD-220201-0029907,ALL,소리 안나고 좋아요
0,RVD-220201-0029905,ANAL-211104-0055,재구매가성비 너무좋고  질도좋아요
0,RVD-220201-0029904,ALL,자르기 편하고 접착력이 좋아서 침대 모서리에 잘 껴놓고 사용했어요
0,RVD-220201-0029903,ALL,자르기 쉽고 접착력이 좋아서 지금까지 잘 붙어있어요
0,RVD-220201-0029902,ANAL-211104-0050,애들이 잘 이용하고 있습니다
0,RVD-220201-0029901,ANAL-211104-0049,재구매좋아요 잘쓸게요ㅎㅎ
0,RVD-220201-0029900,ALL,강력하게 잘 붙어서 좋아요 굿
0,RVD-220201-0029899,ALL,조카가 화장대 열어서 화장품 던지고 난리나서 샀는데 이중장금장치라서 못여네요 좋아요
0,RVD-220201-0029898,ALL,좋아요 조카가 위험할까봐 안쓰는 콘센트는 막아두는게 안전해서 샀는데 만족합니다
0,RVD-220201-0029897,ANAL-211104-0010,조카가 문 열고 닫고 하면서 다칠까봐 샀는데 아주 만족합니다 참고로 옆으로 끼우는거보다 위로 끼워서 제일 안쪽으로 밀어넣으면 많이 안닫아지고 안전한거 같아요
0,RVD-220201-0029896,ANAL-211104-0010,굿굿굿 베리 굿입니다요bbb
0,RVD-220201-0029895,ANAL-211104-0049,재구매아이 모서리 쿵 방지로 사용잘하고있습니다
0,RVD-220201-0029894,ANAL-211104-0050,굴곡잇능데는 잘안붙고 게셕 떨어져용
0,RVD-220201-0029893,ANAL-211104-0049,잘떨어져요 ㅠ 안떨어진다고해서 산건뎁
0,RVD-220201-0029892,ANAL-211104-0048,생각보다 잘떨어져용
0,RVD-220201-0029891,ANAL-211104-0054,아기가 안다쳐서 좋아요
0,RVD-220201-0029890,ALL,아기모서리가 튼튼합니다
0,RVD-220201-0029889,ANAL-211104-0049,튼튼합니다 튼튼합니다
0,RVD-220201-0029888,ANAL-211104-0049,작업하기 쉽고 생각보다 폭신해요 색상도 맘에 들어요
0,RVD-220201-0029887,ALL,깔끔하고 생각보다 폭신해요 색상도 맘에 들어요
0,RVD-220201-0029886,ALL,시댁에 작업하려고 구매했네요색상도 맘에들고 접착력도 좋고 폭신해요
0,RVD-220201-0029884,ANAL-211104-0109,이제 샴푸캡을 쓸때가 됐는데 어느걸 좋아할지몰라 둘다사봤어요
0,RVD-220201-0029883,ANAL-211104-0109,너무너무 조하용 ㅎㅎ
0,RVD-220201-0029882,ANAL-211104-0110,조카 사줄라고 샀는데 끼울라니까 울어서 못썼어요 퓨 ㅠㅠ
0,RVD-220201-0029841,ANAL-211104-0047,재구매빠른배송감사합니다
0,RVD-220201-0029840,ANAL-211104-0047,빠른배송감사합니다아
0,RVD-220130-0024488,ANAL-211104-0171,편하게 잘 사용하고 있습니다
0,RVD-220130-0024487,ANAL-211104-0223,좋아요 마음에 들어요
0,RVD-220130-0024486,ANAL-211104-0159,아일랜드 식탁 밑에 두었는데 뚜껑 열리는 높이도 딱 맞고 좋네요 인테리어용으로 잘 산 것 같아 마음에 듭니다
0,RVD-220130-0024485,ANAL-211104-0159,편리하고 봉투도 넉넉해서 좋아요
0,RVD-220130-0023539,ANAL-211104-0066,아가 손톱에 잘사용하고 있어요 사용설명이 조금더 상세하면 좋을거같고 케이스에도 상품설명이 있으면 편할거같아요
0,RVD-220130-0023538,ANAL-211104-0066,국민네일트리머라고 해서 주문했어요1단계도 아가한테는 쎌까싶어서 못쓰고 있네요 ㅠㅠ양방향 회전이 돼서 좋아요 어른들이 연습먼저 하고 아가한테 도전해봐야겠어요
0,RVD-220130-0023537,ANAL-211104-0066,너무 잘갈려서 무섭긴한데 편하고 좋아요
0,RVD-220130-0023536,ANAL-211104-0066,갑자기 고장났어요 ㅠㅠ 실 사용 10번도 안되는데 불만들어와여 하
0,RVD-220130-0023534,ANAL-211104-0258,너무좋아해용잘놀아용
0,RVD-220130-0023533,ANAL-211104-0154,저렴하게 잘산고 같아여근데 펌프가 약한건지 바람이 잘 안들어가지는거 같아요 ㅠ 빵빵해지지는 않네요
0,RVD-220130-0023532,ANAL-211104-0154,너무너무 귀여워요아이가 잘 앉아있네요
0,RVD-220130-0023531,ANAL-211104-0081,조아여ㅔ
0,RVD-220130-0023530,ANAL-211104-0082,감사합니다 감사합니다
0,RVD-220130-0023529,ANAL-211104-0069,계속쓰던제품이예요 좋아요
0,RVD-220130-0023528,ANAL-211104-0069,잘 사용하고있습니다
0,RVD-220130-0023527,ANAL-211104-0067,아기가 입쪽 근육이 약한것 같아 주문했어요아직 돌이라 조금 이른감이 있을까 싶어 고민 했는데 주문하길 잘 한거 같아여
0,RVD-220130-0023526,ANAL-211104-0069,아기가 아직 어려서 칫솔모는 작은 사이즈로 따로 주문했어요 이제 건더기가 큰 이유식을 먹어서 충치가 신경쓰였는데 잘 쓸께여
0,RVD-220130-0023525,ANAL-211104-0235,쿠션감도좋고 바닥에 이물질이묻어도 잘지워져요
0,RVD-220130-0023524,ANAL-211104-0153,여전히 휴대용으로 잘사용하고있습니다
0,RVD-220130-0023523,ANAL-211104-0072,포인트주세용해외살아서 아직받지도 못함 ㅋㅋ
0,RVD-220130-0023522,ANAL-211104-0072,엄청 부드럽게 잘 되고 소음도 적었어요 잘 사용할께요
0,RVD-220130-0023521,ANAL-211104-0147,우리 아가 이제 하이체어 앉ㅇㅏ서만 먹어요 ㅎㅎ높이 조절 되서 매트에 앉아서도 식탁에 앉아서도 먹일수 있어서 너무 좋아요안쓸때늨 접어서 슬림하개 보관하니 부피 차지도 안하고 ㅎㅎ 대만족 중입니다
0,RVD-220130-0023520,ANAL-211104-0151,한달동안 사용하면서 너무 만족합니다왜 진작 사지 않았을까요튼튼하고 매우편리하고 아기도 밥 잘먹네요추천합니다
0,RVD-220130-0023519,ANAL-211104-0148,가격대비 너무 잘 샀어요혼자 못앉는 5개월 아기도 잘 앉아있어요
0,RVD-220130-0023518,ANAL-211104-0146,배송빠르고 선물용으로매우만족스럽습니다
0,RVD-220130-0023517,ANAL-211104-0146,뒷모습이 너무 귀엽네요
0,RVD-220130-0023516,ANAL-211104-0285,저럄하게 잘 샀어요
0,RVD-220130-0023515,ANAL-211104-0285,저렴한 가격에 너무 잘 구매했어요 스테인리스인 점도 마음에 들고 너무 예뻐서 만족해요
0,RVD-220130-0023514,ANAL-211104-0284,첫째때 사놓고 안쓴 턱받이가 있어서 썼더니  워낙 작은아기라 턱받이가 커서 다 새더라구요ㅜㅜ그러다가 이제품은 사이즈 조절이 많이 되고 그림도 귀엽길래 샀더니 확실히 잘맞네요아기 턱받이 씌우니 너무 귀엽긴해요 디자인도 가격도 저렴하니 좋은데  다만 너무 흐물거리는 재질이라 잘 받쳐주지는 못하네요애기가 잡아당기고 그러다보니 탄탄하지가 못해서 자꾸 구부러지고 다흘리고세척할때도 막 흐물거려서 닦기가 조금 불편하긴해요ㅜㅜ그냥 저렴하니 막쓰기는 편한듯해요
0,RVD-220130-0023512,ANAL-211104-0138,진작 살 걸 그랬어요 너무 만족합니다 소리도 작아요
0,RVD-220130-0023511,ANAL-211104-0155,자극적입니다 약간 아토피 피부이고 알러지성인데 이걸로 버블목욕할때 항상 오금이랑 엉덩이가 간지럽다고해요 씻고나와도 울긋불긋하고요 처음에 쓰고 붉은 반점이 하반신에 생겨서 계속 써야하나 구매확정 연기했었는데 아기가 너무 좋아해서 아주 가끔씩만 반스푼만 넣어서 합니다 아기 바스는 킨더브리제 사용중이고 이걸로 버블목욕할때는 반점 간지러움 없습니다
0,RVD-220130-0023510,ANAL-211104-0155,아이들이 좋아해서 재구매 했으여 너무 좋아요 거품목욕제 정착ㅎㅎ
0,RVD-220130-0023509,ANAL-211104-0155,아이가 맨날 거품목욕해달라고해요ㅠㅠ
0,RVD-220130-0023508,ANAL-211104-0155,아이들목욕놀이에 최고에요
0,RVD-220130-0023507,ANAL-211104-0155,거품도 잘나고 향도 좋으나 금방쓰네요
0,RVD-220130-0023494,ANAL-211104-0115,고정도 잘되고 좋아여
0,RVD-220130-0023460,ANAL-211104-0042,가격  배송  상품 모두 만족합니다
0,RVD-220130-0023459,ANAL-211104-0129,잘쓰고있어요 훨씬 편해졌어요
0,RVD-220130-0023458,ANAL-211104-0136,파업때문에 배송업체 바꿔서 보내주신점 고맙습니다 제품도 좋아요
0,RVD-220130-0023457,ANAL-211104-0129,제품이 좋아요 사이즈도 적당하네요
0,RVD-220130-0023456,ANAL-211104-0129,처음부터문이 잘 안 닫힘 그래서 밑에 부분이 마찰에 의해 구멍이 파져서 갈수록 더 안 닫힘이 글을 업체 사장이 본다면 해당 부품을 보내줬으면  좋겠음
0,RVD-220130-0023455,ANAL-211104-0136,손잡이 열때 딸깍하는 소리가 너무 큼 겨우 잠든 애기가 깰 때가 많음
0,RVD-220130-0023454,ANAL-211104-0129,안전문 문의에더 친절하게 답해주시고 ㅎㅎ 오늘 설치해봤는데 너무 좋네요 애기가 맨날 신발장에 나갔었는데 걱정없네여 이제 ㅎㅎ
0,RVD-220130-0023453,ANAL-211104-0136,매우 만족이에용 ㅎㅎ 애기가 맨날 신발장 나가서 설치했는데 이젠 걱정없네영
0,RVD-220130-0023452,ANAL-211104-0136,배송 완전 최악입니다109일 주문했는데 127일 받네요
0,RVD-220130-0023451,ANAL-211104-0129,배송 최악입니다20일걸리다니
0,RVD-220130-0023450,ANAL-211104-0136,최악입니다배송 20일걸렸어요
0,RVD-220130-0023449,ANAL-211104-0129,튼튼하고 설치도 쉽고 좋습니다
0,RVD-220130-0023448,ANAL-211104-0136,정말 좋아요 정말 좋아요
0,RVD-220130-0023446,ANAL-211104-0129,정말 좋아요 정말 좋아요
0,RVD-220130-0023445,ANAL-211104-0136,배송 빠르고 설치도 간편해요
0,RVD-220130-0023444,ANAL-211104-0129,튼튼하고 좋네요보호캡을 안하는게 고정이 잘됩니다
0,RVD-220130-0023443,ANAL-211104-0136,배송 품질 만족합니다
0,RVD-220130-0023442,ANAL-211104-0129,상품  배송 모두 만족합니다
0,RVD-220130-0023440,ANAL-211104-0136,상품  배송 모두 만족합니다
0,RVD-220130-0023411,ANAL-211104-0152,맘에 들어요 아기가 잘 앉아있네요
0,RVD-220130-0023410,ALL,아기가 싱크대 화장대 문을 자꾸 열려고 해서 급하게 잠금 설치 했습니다 빠른 배송 덕분에 안전하게 우리 아이 보호할 수 있을거 같아요 아기 힘으로 절대 안열려서 좋고 맘편히 식사 준비할 수 있을거 같습니다
0,RVD-220130-0023409,ANAL-211104-0056,쿠션감이 너무 좋네요 식탁 모서리에 설치해 봤는데 아기 머리가 부딪혀도 아프지 않겠어요 빠른 배송 감사합니다
0,RVD-220130-0023408,ANAL-211104-0050,쫀쫀하고 탱글탱글함
0,RVD-220130-0023406,ANAL-211104-0049,아이가 넘어지고해서 샀어요안다치길 바래봅니다 좋아요
0,RVD-220130-0023405,ANAL-211104-0010,아이가 넘어지고해서 샀어요안다치길 바래봅니다 좋아요
0,RVD-220130-0023403,ALL,아이가 넘어지고해서 샀어요안다치길 바래봅니다 좋아요
0,RVD-220130-0023402,ANAL-211104-0049,재구매단단하고 부드러워좋습니다
0,RVD-220130-0023401,ALL,재구매양면테이프가 잘떨어져요
0,RVD-220130-0023400,ANAL-211104-0017,재구매가끔 장난감처럼쓰는데 말랑하니 넘 좋아요
0,RVD-220130-0023399,ANAL-211104-0050,재구매잘붙고 쿠션이 좋아서 안전해보여요좋아서 재구매했어요
0,RVD-220130-0023398,ANAL-211104-0048,재구매접착력 좋아요안전하게 잘 사용할 수 있을 것 같아요
0,RVD-220130-0023397,ANAL-211104-0055,재구매튼튼해보여요아이가 뜯지만 않으면 오래 사용할 것 같아요
0,RVD-220130-0023396,ANAL-211104-0048,괜찮네요 생각보다 짧네요
0,RVD-220130-0023395,ANAL-211104-0049,생각보다 짧지만 괜찮네요
0,RVD-220130-0023394,ANAL-211104-0049,재구매가성비 좋아요 잘 부딪혀서 테두리 싹 둘렀더니 아프지 안전해요
0,RVD-220130-0023393,ANAL-211104-0048,재구매안전하고 좋아요  재단하는게 일이긴 하지만 그래도 좋아요
0,RVD-220130-0023392,ANAL-211104-0054,쿠션감 좋고 좋아요
0,RVD-220130-0023391,ANAL-211104-0049,쿠션감도 좋고 안전해요
0,RVD-220130-0023390,ANAL-211104-0109,아기가 손을 잘 쓰게되면서 빨리 벗어버리니 사용빈도가 자꾸 줄어드네요ㅠㅠ
0,RVD-220130-0023389,ANAL-211104-0109,뒤 윗부분 라인쪽까지 씻기려면 결국 벗기게되서 좀 아쉬워요ㅠ
0,RVD-220130-0023388,ANAL-211104-0109,머리에 잘 안쓰고잇을라고함
0,RVD-220130-0023387,ANAL-211104-0110,물을 쓰면 내려와요ㅠ
0,RVD-220129-0031988,ANAL-211104-0066,손톱가위로 매번 덜덜 거리며 자르다 네일트리머로 했는데 훨씬편하네요
0,RVD-220129-0031987,ANAL-211104-0066,너무 좋아요 간편하고 손쉽게 손톱 정리 되고 좋습니다
0,RVD-220129-0031986,ANAL-211104-0066,잘깎여서 좋아요ㅎㅎ
0,RVD-220129-0031985,ANAL-211104-0066,빠른배송 감사드립니다
0,RVD-220129-0031984,ANAL-211104-0066,곧 태어날 아기를 위해 구매했습니다 부디 아기가 잘 사용했으면 좋겠습니다
0,RVD-220129-0031983,ANAL-211104-0066,좋아요 배송도 빠르네요
0,RVD-220129-0031982,ANAL-211104-0311,벨트이염되서 새로주문했는데 좋아요
0,RVD-220129-0031981,ANAL-211104-0087,좋아요마음에 듭니다
0,RVD-220129-0031976,ANAL-211104-0154,소프트 의자 최고예요 다들 집에 들이세요 이유식 먹일때도 쓰고 휴대용으로도 최고구요 이유식 먹고 흘린거는 물티슈나 물로 가볍게 세척 짱이구여 바람 빼서 가방에 넣고 다시 바람 넣을때 입으로 불거나 공기 채우는게 아닌 그냥 펌핑 몇번 하면되니까 들고다니기 짱 편해요
0,RVD-220129-0031975,ANAL-211104-0154,돗꼼기다리다 올리브로사요이거도 맘에들어요잘쓸게요
0,RVD-220129-0031974,ANAL-211104-0081,이중 잠금 아주좋아요
0,RVD-220129-0031973,ANAL-211104-0081,아기가 잘 못 열어 좋아요
