ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0023,1,P,1,층간소음이 신경 쓰여서 식탁의자랑 식탁발캡 주문 했는데 넘 좋아요 소음이 없어요,기대안하고구매했는데너무좋아서일부러후기남겨요완전 굿입니다,처음에 끼울때만 좀 힘들고 다 설치하고 나먼 의자 다리도 보호되고 소리도 안 나지욤  근데 이거 무지 좋은데  오래 사용하면 바닥에 먼지가 발캡 바닥에 다 붙네요,진짜 사이즈도 딱맞고 부드럽게 의자가 밀리게해주네요,다있소에서 실패해서 살까말까 고민고민끝에샀는데  진작살껄 너무좋아요,,,,,
ANAL-211104-0023,0,N,1,너무,의자,제품,밀고,소리,3.05,2.77,2.16,1.96,1.67
ANAL-211104-0023,1,N,1,바닥에는 부직포가 있어서 잘 미끄러져서 소리도 안나고 바닥이 긁히지도 않음,가격에비해품질개선이필요한제품이에요두껍고 유명해서 사봤는데  끼우기가 너무 힘들었어요,소파앞 테이블이 습기가 많은 날씨에 조금만 밀어도 소리가 나서 찾던중 벗겨질 걱정도 없을듯싶어 구매했는데 테이블 다리 굵기에 따라 다르겠지만 저희집 테이블엔 조금 빡빡하지만 잘 들어갔네요,다른 제품 짧게 쓰다 버리는일이 다반사였는데 이건 아주 짱짱한거 같아요,무엇보다 의자끄는 소리가 안나서 좋네요,,,,,
ANAL-211104-0037,1,P,1,저희집 실크벽지인데 접착력도 좋고 잘 붙어 있어요,만족해요문콕방지 예방엔 최고만족합니다,,,,,,,,
ANAL-211104-0104,1,P,1,쓰기편해요,,,,,,,,,
ANAL-211104-0007,0,P,0,좋아요,너무,받았,배송,감사합니다,2.92,1.63,1.6,1.48,1.34
ANAL-211104-0007,1,P,0,저렴해서 긴가민가 했는데 생각했던거보다 훨씬 짱짱하고 두꺼워요,혹시나 쿠션이 약할까 걱정했는데 전혀 약하지 않고 튼튼해요,굿굿 애기가 문에서 다칠거 같은 일이  종종 있어서  구매했는데 괜찮네요,배송 빠르게 잘 받았습니다,잘받았습니다,,,,,
ANAL-211104-0007,1,N,0,화,만족합니다,,,,,,,,
ANAL-211104-0007,0,P,1,좋아요,문에,문이,튼튼,쾅쾅,2.99,2.26,2.09,1.8,1.59
ANAL-211104-0007,1,P,1,그래두 저렴한 가격에 구매했네요,혹시나하고 쿠팡 찾아봤더니 요렇게 깜찍한 아이가 있어서 당장 냉큼 구매했지요,하루 사용했어요,굿 애기 없는 집이지만 바람땜에 문이 쾅 닫기는 일이 없어져서 완전 만족해요,유용하게 잘쓰고 있어요저렴하게 판매해주셔서 감사해요,,,,,
ANAL-211104-0007,0,N,1,많이,문에,좋아요,아이들이,닫고,2.03,1.9,1.45,1.12,0.85
ANAL-211104-0007,1,N,1,물건은 좋은데 울 아가가 물구 빨고  문에 끼워두면 달라고 짜증 엄청 내면서 울어요,다이소꺼는 약간 헐거운 느낌인데얘는 좀 빡빡해서 잘 안들어가는데 그만큼 고정이 잘 돼요아이가 최근 문 닫고 혼자 방안에 갇혀있는적이 34번 돼서부랴부랴 구매했어요이제 문 가지고 장난 못 치겠네요,이런 타입 사고 싶어서 쿠팡 리뷰를 정독 여러개 들어 있는건 가격이 비싸서 우선 2개짜리 사서 써보자 하고 이거 샀어요,짱짱하고 좋아요,추천합니다배송빠르고 물건 확실합니다두껍구 튼튼하네요,,,,,
ANAL-211104-0183,0,P,0,마음에,너무,들어요,좋아요,공간,2.42,1.71,1.67,1.32,1.2
ANAL-211104-0183,1,P,0,딱 제가 생각한 대로 크기도 작고 심플해서 마음에 들어요,감사 합니다,좁은 공간에 깔끔하니 딱 좋습니다,롱패딩 거는데 딱 좋아요컬러도 예쁘고 철재프레임이라 견고하고 좋아요,솔직히 다른분들 후기 봐서 알고있기는 했지만 튼튼하진 않네요,,,,,
ANAL-211104-0183,0,N,0,조립,너무,,,,1.04,1.0,,,
ANAL-211104-0183,1,N,0,조립도 쉽고 너무 예뻐요 다만 조립해놓고 보니 양 끝의 튀어나온 부분의 수평이 살짝 안맞는다는 점이 조금 아쉬워요,박스부터 느낌안좋더니 곳곳에 스크레치에 들어간곳까지있더라구요,아랫부분이 녹슨것 같은데 흰색이라 그런지 눈에 거슬리네요 ㅜㅜ,버뜨 딱 원하는 싸이즈라 마감에 비해 싸지않은 가격이지만 만족합니다,조립도 쉽고 너무 예뻐요 다만 조립해놓고 보니 양 끝의 튀어나온 부분의 수평이 살짝 안맞는다는 점이 조금 아쉬워요 ㅠㅠ,,,,,
ANAL-211104-0183,0,P,1,교환처리,합니다,그냥,홈에,번거로워,2.95,2.65,2.56,2.33,1.67
ANAL-211104-0183,1,P,1,좁은공간활용하기완벽옷은 많은데 옷걸이가 모자라 옷들이 불상하게 걸려있어서 좁은 공간에 필요한 옷걸이 찾다가 이걸 샀어요,교환처리 번거로워 그냥 쓰는데 잘 확인 해주셨으면 합니다,깔끔하고고급스럽다빈공간 활용을 위한 헹거를 찾는중에 4학년 딸아이 겟한 아이템입니다아침마다 입고갈 옷을 미리 준비해서 걸어 놓을 목적으로 구매했어요우드옷걸이라 고급스럽고 아래선반이 있어서 수납이 용이합니다설치하기 쉽게 되어있고 가격대비 완전 맘에 듭니다,교환처리 번거로워 그냥 쓰는데ㅜㅜ 잘 확인 해주셨으면 합니다,새 제품이라 좀 신경 쓰이는데 그래도 크게 눈에 띄진 않아서 그냥 씁니당 제 코트가 좀 길어서 좀 더 높았으면 좋겠는데 그건 저의 사이즈 체크 미스였네용 적당히 겉옷 걸어놓기 좋아요,,,,,
ANAL-211104-0183,0,N,1,걸고빼면,오른쪽,들리,,,2.1,1.71,1.37,,
ANAL-211104-0183,1,N,1,오른쪽에 걸려있는 옷을 걸고빼면왼쪽이 들리고 왼쪽옷을 걸고빼면 오른쪽이 살짝 들리는 빈공간에 외투만 걸어둘 생각으로 미니한걸 원했는데사이즈는 딱이네요,조립이 간단 명료해서 좋아요,겉옷걸기좋아요리뷰가 몇개 없어서 걱정했는데 좋네요,좁은공간활용하기완벽옷은 많은데 옷걸이가 모자라 옷들이 불상하게 걸려있어서 좁은 공간에 필요한 옷걸이 찾다가 이걸 샀어요,인터넷으로산물건중최악의물건지금껏 인터넷으로 산 물건 중에 최고로 형편없이 나쁜 제품이였음,,,,,
ANAL-211104-0260,1,P,1,좋아요 근데 살짝 떨어지긴하네요,예전에 쓰던것들보다 접착력이 좋아서 잘 안떨어 지네요,잘 받았습니다빠른 배송 감사합니다,괜찮아요,,,,,,
ANAL-211104-0260,1,N,1,양면테이프만남아요벌레가 많이 들어와서 가게 출입문 에 붙였더니 하루만에 양면테이프만  너덜너덜  완전 쓰레기만 남음,,,,,,,,,
ANAL-211104-0101,0,P,0,만족합니다,너무마음에듭니다,좋아요,전선,깔끔,5.53,3.3,2.84,1.48,0.68
ANAL-211104-0101,1,P,0,재구매전선끼우기 쉬워요,전선 깔끔하게정리했어요,좋아요,여러가지 다른 상품들과 오랜시간 비교하여 구매했는데상품을 보니 걱정이 싹 날아갔습니다,전선이 보기싫어 정리할 만한 소도구를 검색하다가 주문해봤습니다하얀벽면에 붙이면 잘 눈에 띄지도 않고 전선 정리도 잘되고 좋아요,,,,,
ANAL-211104-0101,0,N,0,만족,,,,,1.0,,,,
ANAL-211104-0101,1,N,0,근데 색이 투명이라서 전선이 먼가 깔끔하게 정리가 안되네요,조금은 실망 전선 잡아주는 힘이 약해서 그런지 자꾸 전선이 흘러 내리네요,,,,,,,,
ANAL-211104-0101,0,P,1,좋아요,정리,너무,접착력이,전선,4.19,2.82,2.74,2.57,2.13
ANAL-211104-0101,1,P,1,너저분한 선들이 많았는데 타이로 묶고 이걸로 지지대 해주니 깔끔하게 되었어요,잘붙어있습니다아들방에 컴을 설치하고 인터넷 연결케이블 때문에 구입하게 되었습니다,접착력좋고투명해서깔끔함차 안에서 쓰는 충전 케이블 정리를 위해 샀습니다,깨끗하게선정리했어요,전선이 늘어지네요,,,,,
ANAL-211104-0101,0,N,1,너무,자꾸,접착력이,떨어,벽에,3.1,2.98,2.5,2.43,2.26
ANAL-211104-0101,1,N,1,붙이고 한시간도 안되서 지혼자 떨어짐,계속 떨어집니다,은근 잘 떨어지네요,칫솔살균기 선 정리하려고 샀어요,하 스트레스나중에 다 떨어져서 방바닥에 굴러다니는거 보면 열받네요,,,,,
ANAL-211104-0184,0,P,0,걸어,,,,,0.7,,,,
ANAL-211104-0184,1,P,0,입었던옷 걸어두려고 샀어요,디자인이 깔끔하고 옷방과 잘 어울립니다잠옷 걸이 혹은 다음날 입을 옷 걸어놓는 용도로 잘 사용하고 있습니다,마음에 들어요,보니 마루 바닥에 끌리는 옷들이 많은 편이예요,,,,,,
ANAL-211104-0184,1,N,0,너무 작네요 키가 ,당장 입는 아우터나 잠옷 걸려고 구매했어요그래서 크지않은게 필요했는데 딱이네요조립도 금방해요,,,,,,,,
ANAL-211104-0184,0,P,1,행거,걸어,,,,1.37,1.0,,,
ANAL-211104-0184,1,P,1,깔끔하고이쁨색상이 화이트가 귀해서 그런지 검정은 가격이 많이저렴했는데 화이트가 비싸지만 색상땜에선택했어요,조금 흔들 무게감은 없지만 깔끔하게 작은 코너에 놓아도 부담이 없고 밖에서 들어 왔을때  바로 걸 수 있고 손님이 찾아 왔을때 따로 바로 한쪽에 걸어 둘 수 있어 편하고 깔끔합니다,,,,,,,,
ANAL-211104-0184,1,N,1,균형이안맞아요갈아입는옷걸어두는용도로써요,너무허술하고약하고수평도안맞고최악이미 뜯어서 조립했기에 어쩔수 없이 쓰지만 절대 다시 안삼가격도 저렴한 것도 아니고 1만원 가치도 못함,정말약하네요균형도안맞고흔들흔들,어쩔수없이쓰지만조립도 불편하고 많이 엉성해요,이뻐요그러나조립하고프다아아직도조립을못하고있어요방치설명글없이 그림있는데  난감하내요헬프헬프지인에게 헬프요청해야겠어여똥손 ,,,,,
ANAL-211104-0063,0,P,1,모서리,좋아,접착력이,안심이,붙이,2.98,2.43,2.13,1.54,1.51
ANAL-211104-0063,1,P,1,그래서 뾰족한 코너에 붙이려고 구매했습니다아기 키우시는 분들은 비슷한 시기에 필요하실거같아요부딪히기쉬운부분에 하나씩 붙여놓았어요,보호가 하나도 않되네요아기가 맞혀서 눈옆이 파여 들어갓고 피 고였어요절대 사지 마세요,투명해서 티도 않나고 모서리 보호도 되서 좋아요,품질좋네요,뭔가 마감처리는 싸구려같으나투명재질중에 부드럽게 나온디자인이 이거 하나라이걸로 주문했어요생각보다 여러개가 있어서 많이 남네요,,,,,
ANAL-211104-0063,0,N,1,떨어져요,모서리,조금,접착력,너무,2.12,1.76,1.58,1.45,1.32
ANAL-211104-0063,1,N,1,붙인지 2주밖에 안됐는데 다른걸로 새로 구매해야될것 같네요,아침에받고열받아서 내가 이걸 하나만 왜사겠어요,아이들 책상 코너가 뾰족해서 샀어요적당히 단단하네요,제조국 중국인데 대한민국 제조로 기입하여 판매하나요,아기의구강기라면잠시피해주세요아이가 몇번 입 가져다대니까떨어지네요,,,,,
ANAL-211104-0204,1,P,0,화이트와 우드의 조합은 감성적인 느낌이 물씬 풍기네요 깔끔한 디자인에 색깔까지 예뻐서 인테리어 소품으로도 딱 좋은것같아요  집 안 어디에 놓아도 다 잘 어울려서 좋고 모던하고 심플하고 감각적인 느낌이라 더욱 좋아요 다용도 바스켓으로 쓸 수 있는데 전 욕실 용품을 담는데 썼더니 딱이네요 여러모로 만족합니다,재구매고데기를 자주 사용하고 여러개 사용해서 화장대 아래에 바구니에 대충 두고 사용했는데 예쁜걸로 바꿔봤어욯크기가 커서 너무 맘에 듭니다 ,마음에 들어요 아기 빨래바구니로 쓰는데 좋아요,,,,,,,
ANAL-211104-0204,1,P,1,이것저것담아두는데인테리어로도좋네요좋아요 정말좋아요,좋습니다좋아요 이뻐요,메이드인차이나가 뒤에 적혀 있어서 좋았어요 생각보다 크네요 인테리어로는 되게 이쁠거 같아요,,,,,,,
ANAL-211104-0311,0,P,0,좋아요,벨트,구매,교체,,2.48,2.24,1.07,0.81,
ANAL-211104-0311,1,P,0,만족합니다,벨트가 헤져서 새로 구매했어요,사용하다보면 아기가 매일 밥먹고 간식먹고하다보니 벨트도 더러워질 수밖에 없죠,시트랑 벨트  교체하고나니  새것이되었네요,잘받았습니다,,,,,
ANAL-211104-0311,1,N,0,줄만바꿧는데 새거같아여,가격이올라서 비싸게샀네요,,,,,,,,
ANAL-211104-0111,0,P,0,좋아요,생각보다,유모차에,튼튼하고,크네요,5.31,2.77,1.86,1.63,1.18
ANAL-211104-0111,1,P,0,좋아요,가방걸기 좋아요,고리가 커서 이것저것 매달기 아주 좋아요,튼튼하고 좋아요,언니가 이런 고리를 산물해줬는데 잃어버려서 이걸로 다시 샀네요,,,,,
ANAL-211104-0111,0,N,0,걸어도,유모차,고리,,,2.25,1.37,0.71,,
ANAL-211104-0111,1,N,0,되게 작은고리 일줄 알았는데 왕왕 커요생각했던것보다 엄청크네요견고하긴할것같은데아무리무거운걸 걸어도 유모차가 내려앉으면 앉았지 고리자체는 멀쩡할것같이 큽니다,사이즈가 이렇게 큰 줄 모르고 2개 주문했어요,진짜 짐 떨어질 일 없고가방에 모자에 물통에 손풍기에 걸어도 걸어도 계속 걸려요둘찌임신중이라서허리 굽혀 꺼내기 힘든데 고리가 크고 안정적이라 계속 걸리니 유모차 아래 장바구니는 아예 쓸 일이 없더라구요완 전 만 족,유모차에 걸었다,반려견 유모차에 달려고 구매했어요,,,,,
ANAL-211104-0111,0,P,1,좋아요,튼튼하고,고정,커서,무거운,2.31,1.29,1.08,1.0,0.92
ANAL-211104-0111,1,P,1,두개 왔는데 하나는 리안 스핀로얄에 달아보려구요,좋아요,고정잘됩니당,한가지 아수운건 고정이 안된다는 것 말곤 다 좋아요,튼튼하니 장보고 걸어서 잘다닙니당넘추천 근데 커서놀랫어요,,,,,
ANAL-211104-0111,1,N,1,성인 손바닥만한 사이즈라 진짜 커보이지만 유모차나 차량 뒷좌석 헤드부분등에 걸기 딱좋아요 커서 다용도로 쓸수있어 더 좋아요 고리형은 편하긴하지만 고리가 빠져버려서 구매한건데 정말 좋아요,산지일주일도안됐는데용수철부분 쇠가 깨져서 안닫혀여,사용한날둘다다부서짐다 부서졌습니다가벼운 가방 걸었는데 둘다 부서져 사라졌습니다,커도 얼마나 크겠냐는 마음으로 샀는데 많이 큽니다 다들 등산용품 아니냐고 그러더라고요 유모차가 절충형이라 작은 편은 아닌데 두개 달고나니 좀 부담스럽네요 그래도 무거운거 메달았다고 망가질 일은 없을거 같아요 두개나 왔는데 하나로도 충분해요 사진보고 감이 많이 안오셨을건데 내 생각이상으로 크다는 점 저도 리뷰보고 좀 큰편이겠지 라는 생각으로 샀답니다 ,생각보다너무크네용,,,,,
ANAL-211104-0123,0,P,0,너무,배송,,,,2.04,0.84,,,
ANAL-211104-0123,1,P,0,유모차안에서도 안건들이고 유지잘되고 굳굳굳 끌줄모른다는것에 너무나 만족,일단 배송 진짜 빨랐구여유모차 전용이라 그런지 딱 맞더라구요,아가드 공기청정기 특가에 구매할 수 있어서 너무 좋았어요,좋은제품 좋은가격 배송은 노력 많이 해주셔서 받았네요,,,,,,
ANAL-211104-0123,1,P,1,외출시 아이에게 깨끗한 공기를 마시게 해주고 싶은 마음에 구매했어요유모차 안에 설치하니 미세먼지 있는날에도 맘이 놓이더라구요H13헤파 필터까지 사용하여 초 미세먼지까지 걱정없고 소음 또한 조용해서 유모차 안에 설치해놨는데 아이도 깨지 않고 제품도 잘 작동되더라구요혹여 아이가 만질때 다칠부분이 있지는 않을까 걱정했는데 날카롭거나 다칠 우려 없이 잘 만들어졌네요,일단 배송이 빠르고 이동식이라 집게가 있어서 편하게 여기저기에 걸고 사용할수 있어서 좋은것같아요조용할때는 소리가 나지만 일상생활에선 괜찮은것 같습니다디자인도 이쁘고 공기청정 되면 색깔로 알수 있어서 좋아요,집게가있어서정말편해요공기질에따라 전원버튼 색깔바뀌는거 눈으로 확인되니 좋구요윰차에 집게로 딱 고정시키니까 아기 바로 앞에서 공기가 정화되니까너무 만족합니다전원버튼은 터치로 켜는거라 잘됐다안됐다 하긴해요민트가 세일해서 샀는데 컬러도 너무맘에들구 필터넣는덮개겸  전면부가 자석으로딱  닫히니 편리하고 신기했어요 여튼 만족해요,차에놓고쓰기에딱차에 설치해서 쓰니까 너무 좋네요미세먼지 때문에 고민이 이만저만 아니었는데소음도 적고 미세먼지도 잘 걸러주니까 좋은거 같아요무엇보다 가격이 저렴해서 좋네요,,,,,,
ANAL-211104-0123,1,N,1,차량에서사용중입니다아이들이 다 커서 유모차는 사용하지 않지만 등하원 때 자차를 이용해요요즘 미세먼지 너무 심해서 차에서 쓰려고 구매했구요전원버튼 세번 누르면 onoff 이구요집게가 탈부착이라 유모차나 승용차나 각자 상황에 맞게 사용하시면 됩니다충전은 usb로 하구요 처음에 켜면 주황불이다가 나중되면 초록불로 바뀌어요 가정에서 쓰는 공청기처럼 색깔로 알려줍니다소음은 전기면도기의 3분1정도 수준되는거같아요 생각보다 조용합니다미세먼지 심한 날 어쩔수없이 아기 데리고 외출하실때 이 제품 쓰시면 조금이나마 안심하실 수 있을거예요,전원버튼누르는게힘들어요,,,,,,,,
ANAL-211104-0240,1,P,1,시중에 파는 매트들은 크기가커서 구석구석 틈새를 못채워서 댕댕이가 미끄러졌는데 틈새를 채울 수 있어서 너무너무 좋아요,,,,,,,,,
ANAL-211104-0043,0,P,0,좋아요,아이,좋네요,집에서,아기,3.48,2.18,2.16,1.76,1.71
ANAL-211104-0043,1,P,0,오차적은듯해요,저정도 얼마나 컷는지 확인도 되고 좋아요,배송은 택배 대란인 것 치고는 빠른 편 131일 주문해서 23일에 왔어요잴 때마다 잘못 서면 에러가 뜨거나 소숫점 오류는 있지만 잘 맞는 편인 것 같아요아이와 엄마  아빠 키 저장도 되어서 좋네요,측정할때마다 오차범위가있지만   잘써볼께요,재구매한개 구매해 보고 괜찮아서 조카네도 선물해 줬어요,,,,,
ANAL-211104-0043,0,N,0,아직,잴때마다,측정,안되,,2.43,1.64,1.23,0.74,
ANAL-211104-0043,1,N,0,정확하지않으면 쓰나마나인데 아기한테는 아직 안해봤는데 기대하지는 않습니다,아이가 병원에서 키재는걸 극도로 무서워해서 샀는데 측정이 잘안되요어쩌다 맞고 거의 안맞아요,굉장히 기대했었는데 같은자리에서 잴때마다 차이가 많이나요,아직 제대로 못 재서 그런건지 잘 사용해봐야겠어요,어른들 키 재보니 12센치정도 오차있고 측정이 잘 돼요처음 구매했을때 성인 키 재는데 터무니없는 수치가 나와서 문의 드리니 불량이라고 빠르고 친절하게 교환 해주셨어요신생아부터 사고싶었는데 늦게 사서 3살이 되고 처음,,,,,
ANAL-211104-0043,0,P,1,키를,아이,사용,좋아,키재,2.85,1.27,1.26,1.2,0.93
ANAL-211104-0043,1,P,1,귀여워용애기 검진아니면  재기힘들었는데 어른도 잴수 잇고 가격 싸게사서 득템했어요,잴때마다다르게나와요매번 달라서 정확한 키를 측정하진 못합니다근데 오히려 좋은 것 같습니다,저렴히잘샀어요아가드 요즘 세일 마니하네여 자꾸 키 재달라는 딸램땜시 싰어요,쉽게 따라할 수 있습니다단점  10번 측정해도 10번 모두 측정된 치수가 맞지 않네요,선물해 준건데 사용 하는분이 처음에는 오차나는걸 모르고 사용했다가 키를 잘못아셨다고 하더라구요,,,,,
ANAL-211104-0043,0,N,1,많이,사용,확인,,,1.11,1.05,0.5,,
ANAL-211104-0043,1,N,1,하불량처리행사였나요이벤트로 2천얼마에 아주 싸게 사서 반품안하고 애들 장난감으로 줬습니다,아기 키 재려고 샀는데에러가 자주 나네요제가 사용을 못하는걸까요사용방법은 심플한거 같은데잘안재어지네요,자세히햇는대잘안되요상품이  안좋아요,초음파라고 해서 나름 믿었는데 차이도 많이나고 어떻게 이런 제품을 돈받고 팔죠 이거 내일 본사로 환불요청할 예정이니 그렇게들 아시오,오차가 많이 난다는 사람도 있고 별로 안난다는 사람도 있고 안나기를 바라면서 주문해봤는데  전 많이 나네요,,,,,
ANAL-211104-0017,0,P,0,좋아요,감사합니다,배송,너무,만족합니다,6.16,1.8,1.63,1.47,1.43
ANAL-211104-0017,1,P,0,종류가 다양하고 모양도 귀여운게 많아서 좋아요,귀엽네요,재구매추가구매해요,창문을 열어놓으면 문이 너무 쿵 닫히는데 바나나 설치후 넘 좋아요,재구매좋아요,,,,,
ANAL-211104-0017,0,N,0,아기가,자꾸,,,,1.68,0.98,,,
ANAL-211104-0017,1,N,0,좋아요,두툼하고 길이도 적당하니 좋아요,바나나문닫힘 방지 샀는데 끝이두꺼운지 안끼워져요일이천원도 아니고무용지물되었네요,아기가 문밖에 있는 붕붕이에 자꾸 타려고 해서 가끔 문열어놓고 보는데 밀림 전혀 없어요,나무에도 안붙고 쇠에도 안붙고  버릴수도 쓸 수도 없는,,,,,
ANAL-211104-0017,0,P,1,문이,너무,좋아요,오면서,귀엽고,5.66,5.06,4.77,2.7,2.43
ANAL-211104-0017,1,P,1,방이안닫히고고정이잘되요바람 때문에 방문이 콩 콩 소리를 엄마가 극도로 싫어 하셔서 샀어요너무 귀여워요,매우만족제기준에는  너무  귀엽고  문에 끼우니  고정도  잘되네요저는  만족합니다2000원 정도로  구매  할려고  검색하고  있었는데  4900원이네요,찾던 제품로켓배송으로 이것저것 다른제품들과 다음날 잘 받았어요개봉후 사용전까지허술한거 같은데했는데바람에 잘 버티는사용후 문이 닫힌적이 없네요,아기가입에물어서별로네요,아들방문이 자꾸닫혀 구입했어요,,,,,
ANAL-211104-0017,0,N,1,너무,고정이,바나나,문이,그냥,3.44,3.07,2.75,2.64,2.53
ANAL-211104-0017,1,N,1,그냥 문 닫혀버림,바나나 치발기처럼 단단한 실리콘 기대하고 샀는데완전 얇은 실리콘  게다가 저희집 문틈은 너무 큰가봐요 하나 올 줄 알았는데 두개가 와서 다행인가 두개 끼워야 딱 맞는 제가 원하는 느낌으로 끼워지네요,스티커 걍 떨어지고요  제 역할도 못하네요,강아지가 자꾸 중문을 열어서 구매했어요밖에서 못열게 끼워놓으려고 샀는데 중문이랑 바닥 간격이 워낙 좁아서 안들어가여그치만 신랑이 힘으로 꽉꽉 간신히 끝쪽이 들어가네요제가 테스트해봤는데 안열려요끝쪽을 자꾸 사용해서 마모시켜봐야겠어요집 문틈 잘 확인하시고 구매하셔야할거같아요저희집 문틈이 그렇게 좁은지 처음,가운데 스티커가 너무 잘 떨어져요쓰시다가 잘 안된다 싶으면 밑바닥 물로 대충 닦아주세요,,,,,
ANAL-211104-0058,0,P,0,좋아요,좋네요,배송,만족합니다,좋습니다,17.99,5.07,4.11,4.0,3.68
ANAL-211104-0058,1,P,0,빠른배송감사합니다,써보고 재구매할것같아요,대박 동네에서 산 모서리커버가 자꾸 떨어져서 배송비 값이라 사봤는데 안 떨어지고 좋습니다,간편하게 설치하기 좋아요,작음 부분 모서리에 붙이면 딱이에요,,,,,
ANAL-211104-0058,0,N,0,아기가,모서리,테이프,자꾸,같아요,3.48,3.24,2.43,1.41,1.27
ANAL-211104-0058,1,N,0,투명이라   부담없이  계속 붙여놔도될듯해요,모서리 보호테이프가 있어도 아기 잘 살펴봐야 겠지만  확실히 덜 불안하네요,하지만 접착력이 약간 아쉬워요,코너에 붙이고 제가 쎄게내리쳐도 안아파여 추천해요,아기가 모서리에 다칠까봐 구입한건데 뾰족한서보단 덜하겠지만  보호대가 말랑한 재질일줄 알았는데 완전 딱딱한 플라스틱이라서 아기가 다칠것 같아요,,,,,
ANAL-211104-0058,0,P,1,좋아요,모서리,좋네요,너무,아기가,7.8,5.3,2.99,2.99,2.92
ANAL-211104-0058,1,P,1,다른 보호대는 떼어냈을 때 가구에 양면 테이프 끈적이가 남아있는데 이 테이프는 아주 깔끔하게 떨어져서 좋아요,별로  추천하고  싶지  않게  잘  떨어집니다,포토후기는 정말안남기는편인데  남겨요크기도 거슬리지않고 기능에도 충실하고 잘안떨어지겠어요찜해뒀다가 필요하면 또사려구요,아기를 보호하려고 만든 보호대인데 뾰족하지만 않을 뿐이지 딱딱해서 박아도 아플 것 같아요물론 안씌운거 보단 뾰족하지 않아서 덜 아프겠지만요 그리고 접착스티커 컷팅이 좀 잘 되있었으면 좋겠네요,생각보다 커요이거보다 얇고 작은사이즈로도 나왔으면 좋겠어요,,,,,
ANAL-211104-0058,0,N,1,아기가,모서리,그래도,부딪히면,양면,4.9,4.15,3.11,2.93,2.87
ANAL-211104-0058,1,N,1,동봉된 양면테입으로 간편하게 붙일수 있는데 양면테입 커팅이 제대로 안되어있어서 가위로 좀 잘라서 썼어요,투명한거라좋아요말랑말랑 한게 아니라 아이가 부딪히면 아플것 같긴해요,근데 뭐 크다고 나쁠껀 없어서밥상 모서리가 뾰족해서 구매했구요밥상 판이 얇아서 보호대 밑쪽이 남긴하는데 그런거 전혀 문제될거 없고 오히려 더 안전하네요별하나뺀건 접착테이프때문에요한개에 3개 모든면에다 붙이는줄알았더니 그게 아니였더라구요생각없이 몇장인지 뻔히 보이는데 그런 제가 웃기긴한데 그래도 좀 3면을 붙일정도의 여유가 있었으면 좋지않았을까해요그리구 테이프가 좀 뜯어야되는거라 나중에 떼야되는종이가 먼저 떼여지고해서 좀 당황했었다는  접착테이프가 좋은거긴 하더라구요,음이건뭐죠상품평이 좋아서 구매했습니다받자마자 아일랜드식탁에 4개 부착하고 나머지도 스티커작업 해놓으려고 열심히 잘라서 붙였는데 스티커가 터무니없이 부족하네요,작아서 좋긴한데 냄새가 심해요,,,,,
ANAL-211104-0169,0,P,0,좋아,,,,,1.04,,,,
ANAL-211104-0169,1,P,0,좋아요,,,,,,,,,
ANAL-211104-0169,1,N,0,포장도깔끔제품도깨끗다만 사이즈가 넘작아서아쉽네요,생각만큼 작긴 한디 만족수러워여 홓,생각보다 작네요 ㅠㅠ,,,,,,,
ANAL-211104-0169,0,P,1,너무,깔끔하,같아,사이즈,,1.82,0.92,0.79,0.63,
ANAL-211104-0169,1,P,1,기존 스텐 플라스틱조합으로  된거  오래썼는데  녹슬고 사이즈도많이커서  막올려놓게 되더라구요,괜찮은것같습니다화장실 코너부분에 놓고 자주쓰는 물건들 놓고 사용하려 구매했습니다흰색이라 깔끔하고 이쁘네요사이즈가 조금 더 큰것도 있으면 좋을것 같아요,화장실코너가정말깔끔해집니다구성다 조립된 상태로 오니까 따로 뭘 해야할 필요없이 배송오자마자 바로 쓸 수 있어요,녹쓸어요사이즈 색상 디자인 모두 맘에 들엇는데  욕조옆에 두고 쓰는데산지 얼마 안되서 바로 이음새 부분에 녹이 쓰네요욕실에서 사용해도 되는 제품으로 나온거 같은데 너무 아쉽네요,,,,,,
ANAL-211104-0239,1,P,1,세탁실에 코일매트를 깔아서 생활하다가 올이 풀리는바람에지저분했었는데 퍼즐매트를 깔아주니색상도 잘 맞고 더 푹신해지고 지저분한것도 안보여서 좋네요남은 매트도 다른곳에 잘 활용해보려구요,두께가상당히있어서애들이뛰어다니는데안심되요,너무이뻐요울강아지괄절보호를위하여,,,,,,,
ANAL-211104-0239,1,N,1,미끄러워요,너무미끄러워요애견매트라고해서미끄러지지말라고 사줬는데다뜯어서 반품은못하고깔아줬는데 바닥이랑다를바없이 애들이 너무미끄러워서뛰다가막넘어져요돈버린기분이라속상하네요,,,,,,,,
ANAL-211104-0091,0,P,1,좋아요,저는,깔끔,아주,벽지,5.06,2.39,2.13,2.04,1.97
