ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0046,1,N,0,좋습니다,모서리용이라 그런지 소파 다리에 쓰긴 부적합하네요,떨어져요 침대쇼파 냉장고용으로 구매했는데 담날되니 부분부분 떨어져서 다시 3m 사다 붙였는데도 떨어져서 보기싫어서 다 떼고 다른걸로 붙였네요,만족합니다,,,,,,
ANAL-211104-0273,0,P,1,가격,,,,,1.04,,,,
ANAL-211104-0273,1,P,1,합리적이고 싼 가격에 구입하여 제품 잘 사용하고 있습니다,아직까지는 앉는 연습정도밖에 쑤지못하지만 22개월13키로 울아이에게 홀이좀커서 불안해합니다,쿠션감도 빵빵하고아이들도 좋아하는 곰그림이라 너무좋네요,아직까지는 앉는 연습정도밖에 쑤지못하지만 22개월13키로 울아이에게 홀이좀커서 불안해합니다 ㅋ,,,,,,
ANAL-211104-0273,1,N,1,사지마세요개부실11월5일 구매11월6일 도착12월7일 커버가 부숴짐한달용인가요연결부위가 부실해서 그런지어른변기가 탈주해버렷네요ㅋㅋㅋㅋㅋㅋ다시 다른거 주문해보렵니다,5살3살어린이사용너무좋아여울집 변기가 작아서 3번만에 맞는 커버를 찾았네요 분명 사이즈를 재고 확인하고 쥬문했는데왜안맞는건지 후기에 작다고 평해주신 분들 많은데요 변기커버 구매하실때 사이즈 꼭 재고 구매하셔야 해요 사실 큐션 있는 커버 안좋아하는데 싸쥬때매 시켯는데 정밀 대만족입니다  보통 변기커버보다 설치도 간단하고 정말 최고  입니다사이즈 찍은 사진을 실수로 지워버렷네요 가로 30  세로 40 볼트부분부터 변기끝까지사이즈 참고하세요,,,,,,,,
ANAL-211104-0186,0,P,0,정리가,좋아요,깔끔,만족합니다,,2.1,1.51,1.47,1.13,
ANAL-211104-0186,1,P,0,벽지도 화이트 노트북도 화이트라 잘어울리고 위에 뭐 올려놓을수도있어서 좋은듯,케이블 빼는 구멍이 양쪽에 있었으면 좋았을걸 같아요,그런데 맥북 충전기 같이 크기가 크고 위로 긴 것들때문에 뚜껑이 잘 안닫혀요 더 큰 사이즈로 샀어야 하나봅니다,good 좋아요,정리 잘되어서 좋아요내구성 약한 플라스틱 같지만 막상 있을때랑 없을때랑 비교하면훨씬 정돈되보이고 좋아요,,,,,
ANAL-211104-0186,1,N,0,정말 깔끔하고 싸고 좋은데 끝부분이 날까로위서 손이 비었어요그래서 별하나뺍니다,화이트 색상의 깔끔한 정리함입니다 지저분한 선들을 쏙 넣으니까 너무 좋네요,깔끔하게 정리할 수 있어서 좋아요케이블이 너무 많아서 보기 싫었는데정리함에 넣으니까 덜 지저분해요,,,,,,,
ANAL-211104-0186,0,P,0,구매,이벤트로,쿠팡체험단,후기입니다,상품을,3.48,3.07,2.35,1.98,1.9
ANAL-211104-0186,1,P,0,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,추천 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,,,,,,,,
ANAL-211104-0186,1,N,0,전부터 보면서 잇으면 좋겟다 라고 생각핛던 제품멀티탭을 사용하다보면 먼지도 끼고  그먼지때문에화재로 이어지는 경우가 잇다하니 걱정이 되긴하죠청소할때마다 멀티탭안쪽까지 핸디형 청소기로 청소하는데그많은 먼지가 어디서 온건지집에 고양이가 3마리잇어서 털때문에라도 꼭 필요합니다울집 냥이들은 전선은 물어뜯는일은 없더라구요이어폰 선은 깨물지만싸이즈는 대짜리인데 대부분 거실 티비근처나 컴터쓰는 책상 근처엔 멀티탭 큰거 쓰죠 울집도 그래요큰 멀티탭 여유잇게 들어갈정도로 넉넉하구요양쪽에 선 뺄수잇는 구멍이 잇어요가로 32cm세로 135cm높이 125cm이렇게 정리해놓으니 깔끔하고 좋긴한데 요거 설치해놓은곳 멀티탭에서 드라이기를 쓰는데드라이기를 쓸때는 뚜껑을 열고 썻다가 다시 뚜껑을 닫아야하네요드라이기 같은 경우는 계속 꼽아두지않고 쓰기때문에 그런건 쪼금 불편하다기보다는 손이 한번 더 가긴합니다지저분한 멀티탭을 상자에 넣어 깔끔하긴한데 여름에 이 통안이 열이 생기진않겟죠암튼 그건 여름에 확인하고 확실히 거실쪽은 보기좋습니다 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,전선이 너무 지저분했는데 이거 쓰니까 아주 깔끔해요,선나오는 옆쪽이 엄청날카로워요 남편이 뚜껑이 잘안열리고 뻑뻑해서 그쪽 손으로 잡고 뚜껑열다가 손가락 베어서 피가 철철났어요아 속상해 진짜 마감 거지같네요누가 저거 둥글둥글한 모서리잡고 연다고 손베일거라고 생각이나 했겠냐구요다른한개는 손톱다듬는걸로 모서리 다 갈아줬어요 그리고 6구짜리 넉넉하게 안맞아요 참고하세요,손잡이도없는불편한뚜껑싸구려마감상처는덤도착하자마자 열어보다가 손잡이가 없길래 옆부분 잡고 열었더니 상처가 생기네요 내부에는 얼룩이 묻어있고 그냥 하얀 플라스틱 통입니다 제조원가 500원은 할까 싶어요 평소같으면 그냥 반품하고 마는데 다치게 돼서 리뷰 남깁니다,,,,,,
ANAL-211104-0162,0,P,1,쓰레기통,,,,,1.79,,,,
ANAL-211104-0162,1,P,1,가볍고 좋아요,쓰레기통 찾아보다가 화이트 맛집 모노플랫 또 찾아왔습니다일단 무광이어서 싼티 안나서 너무 좋구요,,,,,,,,
ANAL-211104-0162,1,N,1,부엌에서 간이 휴지통으로 쓰려고 샀는데 생각보다 많이 들어가고 슬림해서 좋아용 쾅쾅 닫히는 휴지통이 아니라 천천히 닫혀서 시끄럽지도 않고 좋아용 ,현관에서 사용하고 있는 쓰레기통이사용이 너무 불편해서 바꾸려고 주문했어요쿠팡에서 플라스틱으로 된거 싸서 샀었는데쓰레기봉투가 안에서 고정도 안되고여닫는 소리도 너무 크고 안에 얼마 넣지도 못해서 짜증 났었는데이번에 산건 안에도 넓찍하고 소리도 안나서 좋아요뚜껑이 스르륵 닫혀서 소리가 거의 안나요좁은 현관에서 쓸거라 길게 생긴걸로 샀는데 딱 좋네요,비닐끼우는게  어렵고페달밟으면 가벼워서 쓰레기통이 들리고뒤로 밀리는 것이너무불편하네요 무게감이 없습니다,,,,,,,
ANAL-211104-0162,0,P,1,깔끔하고,들어,10리터,,,1.34,1.0,0.52,,
ANAL-211104-0162,1,P,1,고정이 잘 안되는거 빼고는 아주 깔끔하고 좋습니다,여름이라 10리터로사봤는데 깨끗하니 좋아요,걍씁니다,튼튼해보이고 10리터 종량제 넣을때 윗부분을 살짝 늘리듯 끼우면 딱 맞게 들어가요쓰레기 다 차서 꺼낸 후 다시 꾸욱 눌려보면 봉투 반정도 빈공간이 생겨요그래도 벽 한구석에 두기 깔끔해서 만족합니다,크기도 적당하고 깔끔하고 맘에 들어요,,,,,
ANAL-211104-0162,1,N,1,예뻐요,몇개월  안섰는데  발 판이  깨져서  떨어젔어요,괜찮아요괜찮아요 입구쪽 좀 까져서 왔어요 배송중에 그런거 같진않은데 검수후에 보내주세요무소음까진 아니고 철이라서 닫힐때 소리나는데 비닐씌우면 안나네용,깔끔한 디자인은 마음에 듭니다 다만 종량제 10L 봉투가 맞지않아 아쉽네요,사이즈랑 디자인 다 좋은데 쓰레기통 대가리가 약함닫힐때  문이  잘안맞아서  맞춰줌인테리어용으로 쓰세요,,,,,
ANAL-211104-0018,0,P,1,좋아요,,,,,1.83,,,,
ANAL-211104-0018,1,P,1,좋아요,납품용으로 구매했어요,,,,,,,,
ANAL-211104-0018,1,N,1,잘걸릴때는 잘 걸리는데 문이 좀 바닥에서 떠있어서 그런가 밀릴때도 많아요ㅜㅜ,바닥에 고정이 안 되고 밀려요 그래서 못 쓰고 있어요,처음에 오배송온것 말곤 괜찮습니다많이 파세요,출입문에 사용하려고 샀는데 사이즈를 착각했지만 안방에 잘 사용하고 있습니다 여름에 환기실때 잘 쓸것 같아요 껴놓고 바로 한번 더 툭 쳐주면 좋습니다,아주 꼬옥 끼어야 해요 그게 아쉽습니다,,,,,
ANAL-211104-0018,0,P,1,좋아요,높이가,생각보다,찾다가,너무,3.76,2.02,1.85,1.77,1.74
ANAL-211104-0018,1,P,1,사용하기 편하고 문뒤에 고리에 걸기도 편한해요,근데 지금은 우리집 댕댕이 장난감이돼버렸어요ㅜㅜ,찾다가 찾다가 드디어 찾앗네요 ㅋㅋㅋ,설치하고 손으로문을 밀면 밀리긴한데 바람때문에 닫히진않아요,찾다가 찾다가 드디어 찾앗네요,,,,,
ANAL-211104-0018,0,N,1,문이,그냥,고정,문을,제품,5.88,5.66,5.16,2.83,2.68
ANAL-211104-0018,1,N,1,방문하단에안꼽힙니다3묶음에 가성비 좋을것같아서 구입했고창문을 양방향에 열어두니 문이 바람에 닫겨서 구입했습니다만너무 두꺼워서 잘꼽히지도않고 고정도잘안됩니다 ㅠㅠ,바람 등에 의해 문이 쾅 닫히는 것은 방지할 수 있지만 아무튼 고정이 안돼고 미끄러지는 것이 좀 아쉽습니다,셍각보다 견고하게 잡아줘서 끼워둔 다음 문이 쾅 당힌적 한번도 없어요,사실 바람 엄청 세게불때도 잘 고정만 하면 미끄러진적은 없어요,아가드도어스토퍼아이가 방문에 발을 다쳐서 부랴부랴 주문했어요평소에 방문고리 위쪽에 스폰지 고리 해놨는데도안에서 밀면 밀리더라고요 ㅠㅠ보강하고자 주문했는데 제 생각만큼 고정은 안되서문사이에 껴서 그냥 사용해요문 밑에 넣어두면 가벼워서 밀려요,,,,,
ANAL-211104-0032,0,P,1,좋아,,,,,1.0,,,,
ANAL-211104-0032,1,P,1,넉넉하게 들어있고 품질도 좋아요,좋습니다  가격저렴하고 효과는 만점이네요 소음없고 부드러워서 좋으네요재구매 의향 있스빈다 수고하세요,매우 만족합니다,,,,,,,
ANAL-211104-0032,1,N,1,좋습니다,,,,,,,,,
ANAL-211104-0032,0,P,1,좋아요,의자,소리,현관문,안나,2.37,2.27,1.53,1.45,1.23
ANAL-211104-0032,1,P,1,식탁 의자용으로 샀다가 혹시나해서 활짝 열리는 현관문 손잡이 문콕 방지용으로 벽면에 붙여 봤는데 굉장히 만족스럽네요,의자 다리끝에 고무로 되어있어서 끄실때마다 불쾌한 소음을 냈는데요아래집에서도 항의가 들어온 소리라 조심한다고 이것저것 사서 의자다리에 씌어보았지마 소용이 없었어요근데 이건 정말 혁명입니다,동그란의자다리바닥에딱맞네요자주 움직이는 탁자와 의자 바닥에 딱 붙여놓았더니 끌때 소리 안나서 좋긴 하네요,늘 사용합니다,두께가 좀 얇아요,,,,,
ANAL-211104-0032,0,N,1,만족,의자,좋아요,합니다,소리,1.74,1.04,1.0,1.0,1.0
ANAL-211104-0032,1,N,1,근데 접착이 생각 보다 약한건지 잘 떨어지는거 같네요,소리안나고좋아요자주 움직이는 탁자와 의자 바닥에 딱 붙여놓았더니 끌때 소리 안나서 좋긴 하네요,,,,,,,,
ANAL-211104-0142,0,P,1,좋아요,생각보다,크고,너무,커서,10.13,8.4,6.89,5.45,4.74
ANAL-211104-0142,1,P,1,그런데 아기가 누울수있는 받칭대  밑에 부착되어있는 공기압이 너무강해 떼기가 힘들정도,저렴한 가격에 물건 괜찮구요아직 안써봤는데 보기엔 좋아요생각보다 더 크네요,욕조를 살때마다 크기에 실패봐서 욕조만4개잇는데 이번엔 아주 만족합니당,사이즈도 크고 아기가 편해해요,참 좋네요,,,,,
ANAL-211104-0142,0,N,1,너무,좋아요,욕조가,생각보다,신생아,3.7,2.8,2.31,1.95,1.61
ANAL-211104-0142,1,N,1,보통 너무커요 안에 신생아 패드는 흡착력이 너무 강해서 떼어내기 힘들어요,신생아받침대가 너무 딱딱해서 밑에 타월을 깔고 써야할 꺼 같아요,신생아 패드있어서 신생아 씻기려고 샀는데 욕조가 너무크고패드는 미끄럽고 해서 불편합니다,아이가 커서도 충분히 쓰겠어요,똑같은 모양이니 쉽게 알아봤어요크기가 너무 크다는 평이 있는데 애기때부터 쭉 쓸 수 있어서 좋아요첫째 45살때까지도 충분히 쓰다가 처분했어요,,,,,
ANAL-211104-0142,0,P,1,너무,좋아요,커서,아기,욕조,21.3,16.62,14.72,13.34,12.36
ANAL-211104-0142,1,P,1,한달 넘게 사용 했습니다다 쓰다가 기사보고 급하게 바꾼다고 로켓배송 되는거로 아무거나 산건데 아직 100일도 안된 아기라 좀 크지만 커서 엄청 오래 쓰겠네요,보관과욕조닦기만빼면매우만족해요이렇게 클지는 몰랐네용 다이소제품 쓰다가 문제있는거 보고 부랴부랴 샀는데 좋아요,아직 사용은 안했지만 곧 태여날 아기가 좋아할것같에서 득탬이예요,아기 누우면 미끄러진다는 얘기 많아서 걱정했는데75키로 나가는 울 애기는 아주 편안히 잘 누워있네요둘째 쓰려고 산건데첫째도 요기서 목욕하겠다해서 욕조에 물 안받고요기다 물받아서 하니 물값 절약되서 좋아요,이뻐요잘쓰고잇어요분홍분홍한게넘이뻐요넘예뻐요근데아직 신생아라 욕조가 길쭉하고높아서 씻기기가 조금불편하네요,,,,,
ANAL-211104-0142,0,N,1,너무,욕조,아기,커서,좋아요,12.81,8.81,8.49,6.47,4.91
ANAL-211104-0142,1,N,1,잘누워있어요아이가 커도 욕조가 워낙커서오래 사용할거 같아요가격대비 상품질은 우수한거 같습니다,욕조는 크고좋아요신생아욕조 계속 쓰다가 사이즈 업할때가 되서 삿어요,백일 정도 된 아기라 세수대아에는 씻시기 무거워서 주문했는데 물 빠짐도 있고 쓰기 좋아요,엄청 커요 애기 나중에 촉감놀이도 해주고 돌까지도 그냥 아주 무난히 쓰겠어요,좀 커서 써야될듯나머지는 괜찮은듯물빠지는 구멍 보니 고무던데 오랜지색살짝 신경쓰임 뜯어지나 빠질까,,,,,
ANAL-211104-0168,1,P,0,뭔가깔끔해보여서 구매했는데 만족스럽습니다,화장실 청소할 솔을 찾다 역시나 화이트우드 맛집 모노플랫 너무 이뻐요아직 사용 전인데 물이 많이 닿으면 나무가 변질 될까 우려 되는게 있긴한데 일단 미관상 너무 이쁘네요다른 제품들도 그렇고 디자인에 신경 많이 쓰시는것 같아요 인테리어를 화이트우드로 맞춘다면 강력추천 할 것 같습니다,화장실이 새롭게 보이네요솔이 튼튼하고 좋아요,아직 사용전이지만 받아보니 깔끔하고 괜찮은것 같아요,,,,,,
ANAL-211104-0168,1,N,0,빠른배송너무조하요,별로에요별로에요,,,,,,,,
ANAL-211104-0170,0,P,0,깔끔하고,생각보다,튼튼,붙어,있어,2.47,2.1,1.4,0.98,0.97
ANAL-211104-0170,1,P,0,화이트우드를 정말 좋아하는데 딱 원하던 디자인입니다,잘붙어있고 모양도 깔끔하고,디자인도 깔끔하고 무엇보다 못이나 흡착 방식은 어려움이 따르는데 함께 동봉된 본드로 설치하니 깔끔하게 잘 붙어요,생각보다 무게감이 있어 안정적이에요싸구려 플라스틱 느낌이 아니네요,,,,,,
ANAL-211104-0170,1,N,0,좋아요 아직까지는 녹도 안쓸었급니다,저렴해 보이지않아서 만족해요 아직 설치 전인데 무게감이 있어서 잘 붙을지 살짝 걱정되네요 ,마감도 깔끔하고 소재나 디자인이 좋아요나중에 접착제 제거할때가 좀 걱정되긴 하네요,두번째구입합니다 마음에들어요,싸구려 같지 않아서 좋아요 녹만 안쓸었으면 좋겠네요,,,,,
ANAL-211104-0082,0,P,1,좋아요,아기가,자꾸,만족합니다,감사합니다,9.59,4.93,3.13,2.57,2.52
ANAL-211104-0082,1,P,1,아이들이 커갈수록 열수있는문이 많아지는데 진짜 꿀템이네요,근데 이물건받아서 설치해보니 못열더라구요그래서 재주문하나더할까싶어요,배송빠름 좋아요,아기가 문을열어서 구매했어요,아이들이 손잡이 당겨도 안부러졌음,,,,,
ANAL-211104-0082,0,N,1,문을,아기가,아이가,좋아요,자꾸,3.05,2.61,1.76,1.71,1.65
ANAL-211104-0082,1,N,1,아이가 자꾸 현관무누나가려고 해서 주문했어요,고양이가 자꾸 문을열어서구매했는데 이제 못열더라구요,매번 문열때마다 돌리기 힘들어서 위에껏은 재껴놓고 문을 위로 여네요,좋아요,아이가 점점 잘때 거실로 나간다고 울고불고 난리를 쳐서 구매했어요,,,,,
ANAL-211104-0082,0,P,1,이벤트로,구매,너무,쿠팡체험단,상품을,2.76,2.61,2.59,2.07,2.07
ANAL-211104-0082,1,P,1,아가드 문 손잡이 안전잠금장치 후기입니다쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다 가격  14700원 쿠팡체험 무료제공받음 배송   정상 늘 고생하시는 기사님들 감사합니다,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,,,,,,,,
ANAL-211104-0082,0,N,1,열고,너무,문을,위에,밖에서,3.93,2.54,2.32,2.31,2.12
ANAL-211104-0082,1,N,1,뗄때 페인트가 같이 벗겨질 수 있으니 유의하세요투명시트지와 3m테이프를 붙이기전에 자리를 미리 대보는건 필수인거 아시죠저는 미리 위치 여기저기 잡아보고 손잡이를 내렸을때 가장 편한위치로 잡아서 붙였어요,아기가 힘이 좋아지면 떼버리지않을까 싶긴한데 지금 시기에는 사용하기 괜찮네용 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,누가 먼저랄것도 없이방마다 문을 열고 다니니 창고방이나 컴퓨터방은 너무 위험한 물건들이 많아 늘 걱정됐어요,누가 먼저랄것도 없이방마다 문을 열고 다니니 창고방이나 컴퓨터방은 너무 위험한 물건들이 많아 늘 걱정됐어요 ㅠㅠ,,,,,,
ANAL-211104-0148,0,P,1,너무,이유식,좋아요,아기,의자,13.86,11.62,7.3,6.44,5.62
ANAL-211104-0148,1,P,1,있었다면 왜 몰랐지의자가 위아래로 움직이고 각도조절도 잘되구 신세계네요,설치도 간편하고 무엇보다 디자인이 세련되어 너무 마음에 듭니다,4개월 아기 완분하고 초기 이유식 시작하려고 고민하다 샀는데 잘누워있고 좌식에서 벗어나서 너무 좋아요,너무 잘쓰고있어요,지인집에 놀러갔다가 하늘색 예전 제품 사용하는걸 보고 그날로 주말에 바로 구매했습니다사진처럼 집 식탁과 의자색 맞춰사려고그레이 주문했어요흰색이랑 고민하다가 샀는데 생각보다 어두운 회색이 아니라 좋았어요,,,,,
ANAL-211104-0148,0,N,1,너무,이유식,아기,아가드,의자,7.02,5.86,4.45,3.31,3.06
ANAL-211104-0148,1,N,1,아기가 아직 어려서 나중에 살까 하다가 의자각도를 조절할수 있으니 뉘어놓으려고 일찍 구매했어요,저의 부주의이기도 하지만 아기 앉혀놓고 의자 위아래로 할 수 있는 버튼 눌러서 확 내려가버렸어요,색상도 너무 이뿌고 지금 고민하는 엄마들 아직까진 저는단점을 못찾았어요구매해도 후회는 없을꺼 같아요아사은품으주신 보울매트 흡착력 최고에요감사히 잘쓸께요,계속 사고 싶었는데 드디어 겟 받아보니 더 맘에 들어요,아직 허리 짱짱한 아가가 아니라서 등받이 젖혀 놀게 하면 아가 허리걱정 안해도 되고 너무 좋아요,,,,,
ANAL-211104-0148,0,P,1,너무,좋아요,아기,이유식,조절,11.27,9.95,5.49,5.47,3.72
ANAL-211104-0148,1,P,1,무엇보다 여러가지 방법으로 사용할수있어서 좋아요,너무좋아요잘산거같아요배송빠르게와서 아침에 바로사용할수있었어요큰애가 자기거라고 둘째한테 양보도 안하네요,내려놓으면 울고 또앉혀달라고 한참동안 놀았어요,색감도이쁘고튼튼해용겁나이쁘고 쉽고 편해요,6개월 아기 이유식 릿 소프트의자에서 먹이다가 불편해서식탁의자 구입했어요원목살까 고민 많이 했는데 그레고에 잘 앉아있길래비슷한 디자인으로 고르다가 아가드 발견했네요이거랑 비슷한 디자인으로 아플러스에서 나온게 있는데회사이름을 처음,,,,,
ANAL-211104-0148,0,N,1,너무,이유식,아기가,아이가,좋아요,4.23,3.23,3.1,2.64,2.57
ANAL-211104-0148,1,N,1,편하라구  등받이 조절도 몇개 안될줄았더니 5단계 조절가능하고 높낮이 또한 많이 되요,육아는장비빨각도조절높이조절되는게최고150일된 아가가 점보의자서 튀나와서아싸리 이유식도 곧맥일거같고 그래서 의자보다가 구매합니다예전엔 원목 식탁의자만 추구했는데 시대가 바뀜서 식탁의자도 많이 번했네요조립 1도 못하는 저도 박스 뜯어서 봉지만뜯고 세우면 끝완전편하고 아기가 앉고 혹시나 나중에 일어선다해도 버틸만큼 단단하네요,아기가 엄청 좋아해요,디자인이나가격편의성면에서우수한것같습니다어제 받아서 오늘 처음,이것저것 비교하고 한참 고민했는데 마침 할인해서 구입했어요,,,,,
ANAL-211104-0306,0,P,1,조금,좋네요,다른,,,1.48,1.21,0.95,,
ANAL-211104-0306,1,P,1,심플해서 깔끔해요,생각보다 너무이퍼요 다만 벽지에 붙엿는데 자꾸 떨어져서 본드붙였더니 안떨어지네요,왕만족 합니다,좋네요,벽포인트로좋네요,,,,,
ANAL-211104-0306,1,P,1,잘 받았습니다 감사합니다,잘 받았습니다 감사합니다,부모님 가게 화장실 벽지가 낡아서 부모님 요청으로 구매했어요 접착력도 좋습니다기존에 설치된거 다 제거하고 그 위에 붙였어요 다 잘 붙었고 물기제거가 덜된 쪽만 스프레이 접착제 구매해서 뿌리고 붙였더니짱짱하게 잘 붙어있어요 그래도 화장실이다 세면대 뒷쪽이나 남자 소변기 쪽은 조각내서 붙였어요 혹시라도 물기 닿아서 접착력이 떨어질까봐 줄눈색인 흰색 실리콘으로 마감처리 했더니 다들 벽돌 시공한줄 알아요부모님이 너무 잘샀다고 만족하십니다,일반적인  단색 폼블럭  보단  훨  보기좋네요프린팅 상태는    블럭과 정확히 맞지는  않아 아쉽지만  좀더 기술이 발전하면   좋아지리라  봅니다역시 문제는   뒷면   비닐   벗기기가   쉽지않은점전   청테이프  조금씩 잘라  뒷면 모서리에 붙이고   살짝  떼어보니   그래도  훨  쉽게 벗겨지네요어떤분  상품평처럼  뒤면 비닐을  조금더  크게   만들면  좋을듯 합니다점차좋아지리라 믿고수고하신   배송기사님께   늘 감사드려요,재구매한제품가성비가 좋아서 재구매 한 제품옆집이 탐을 내서 대신 구매 해 드렸습니다화재 걱정만 없다면 시공 간편하고 튼튼한 만족할 만한 제품입니다,,,,,
ANAL-211104-0306,1,N,1,여러가지마니해봤는데요두께감쿠션감리얼감다괜찮아오근데별하나를뺀이유는접찹력이살짝아쉽네요,가격이많이비쌈작업하기불편컷팅시일반폼에 프린팅 한듯한느낌 생각보다 밝아요편하게 할려면 걍  컷팅없이  하겠는데  이빨이 안맞아서 보기실겠죠그래서 끝부분 컷팅후 이빨맞춰서했네요시간은걸리지만 역시 컷팅이 정답이네요이제품의단점이바로 본인이 컷팅하여야  한다는거컷팅되서  나오면 편할듯멀리서보면 그래도 진짜 벽돌같아요 고생한만큼 보람있네요,diy딱분위기달라지네요종아요  맘에 듦,진짜같은최고의더리얼한벽돌와진짜 같아요이렇게 좋은걸 혼자만알기 그래서처음 리뷰라는걸 남겨봅니다30만원 벌은 느낌입니다,가성비좋은제품가격이 비싸지 않고 시공이 쉽습니다주방용도로 구매를 했는데 열에는 약한 스치로폴 형식의 벽지라 주방용도로는 맞지 않는것 같습니다시공을 하고 나니 걱정이 됩니다주방 용도는 아닌 듯,,,,,
ANAL-211104-0191,0,P,1,깔끔하고,뚜껑이,좋아요,예쁘,,3.84,1.42,1.41,0.81,
ANAL-211104-0191,1,P,1,너무 클까봐 걱정했는데 사이즈 딱 좋네요,잘 받았어요,수납함이 플라스틱이라 옆으로 약간 벌어져있어서 뚜껑이랑 잘 안맞네요,약간 부실한 감은 있지만 뭐 그래도 예쁩니다 만족해요,사이즈도 좋고 깔끔한 디지인이 너무 맘에 듭니다,,,,,
ANAL-211104-0191,1,N,1,박 니랑 뚜껑이랑 딱 맞지가 않네요뚜껑 대나무도 좀 깨져있고요,디자인은 깔끔하고 예쁜데 뚜껑에 가시가 너무 많고 통에 비해 뚜껑이 좀 작아서 통안으로 뚜껑이 자꾸 떨어져요,깔끔해보여요 이쁜데 뚜껑이 바구니 안으로 가끔 들어가는데 바구니가 좀 얇아서 뚜껑이 들어가면 찌그러져요 ㅠㅠ 디자인은 정말 마음에 쏙 듭니다,아기가 충전기선이랑 리모컨을 빨려고 해서 정리함으로 구매했어요디자인은 맘에 드는데 크기에 비해 조금 비싸요,잘 받았어요 깔끔하네요 두개씩 겹쳐왔는데 빼기가 조금 힘들었어요,,,,,
ANAL-211104-0191,0,P,1,물건,정리하,많이,깔끔하,있어,2.52,1.39,1.05,1.0,0.8
ANAL-211104-0191,1,P,1,하나는 양말두개는 속옷요렇게 넣었는데 많이 수납안되오한사이즈 큰걸로 살걸 후회했어요,지저분한 것들 다 넣어놓고 정리하니까 깔끔하고 보기좋네요,,,,,,,,
ANAL-211104-0191,0,N,1,바스켓,뚜껑,하나,반품,,1.74,1.67,1.41,1.0,
ANAL-211104-0191,1,N,1,아니사람뭐일부러이러는건가아니 뭐 분리가 되야 쓰던가 말던가 하죠아주 두개가 꽉 붙어가지고 떨어질 생각을 안하게 만들어 놓으면 어쩌란 겁니까 먼지는 잔뜩 묻어있고 진짜아 진짜 돈주고 사놓고 손 아프고 욕 나오네요,하나는 양말두개는 속옷요렇게 넣었는데 많이 수납안되오한사이즈 큰걸로 살걸 후회했어요,뚜껑만교환안되나요제품 뚜껑 하나가 바스켓에 비해 작아서 바스켓 안으로 떨어지네요,뚜껑만교환안되나요ㅡㅡ제품 뚜껑 하나가 바스켓에 비해 작아서 바스켓 안으로 떨어지네요,,,,,,
ANAL-211104-0151,0,P,1,너무,이유식,아기,좋아요,아가드,39.84,19.14,13.93,11.83,8.98
ANAL-211104-0151,1,P,1,아기가 이유식을 하는데 범보의자는 이제 힘들더라구요그래서 하이체어 알아보다가 구매하게됬는데 너무 좋네요,최대로 높이니 아일랜드 식탁 높이랑 얼추 맞아서 좋아요,아기 자세도 좋고 안정적이고 벨트 안해도 밑에 발도 받쳐줘서 트립트랩이랑 고민하다가 구매했는데 너무 만족해요,정말좋슺니다,너무편해합니다,,,,,
ANAL-211104-0151,0,N,1,이유식,너무,아기가,아가드,하이체어,10.37,10.03,6.34,6.13,5.2
ANAL-211104-0151,1,N,1,일단 애기가 너무 잘 앉아있구 처음에는 먼가 불안해 보였는데 사용해보니깐 왜 걱정했나 싶더라구요,주문 한후 화이트 품절이라 오래 기다렸었는데 기다린 보람이 있어요,색도 예쁘고 아가9개월인데 고민하지말고 진작 사줄껄 그랬네요몇개월간 고민한게 바보였어요,아기 식판도 같이왔는데 검은색 기스있어서 식판은 사용 못할것 같아요그거말고는 괜차나요,아진짜 거의 한달만에 배송 받았는데 흠집도 많고 뭐가 이리 묻어있는건지애기가 맘마먹는 위생적인 공간에 진짜 기분이 안좋네요,,,,,
ANAL-211104-0151,0,P,1,아기,너무,높낮이,안전,하이체어,3.96,3.95,2.81,1.48,1.39
